cnv,effect_size,f,f_pval,ll,meas,pair,protein,rsquared,f_adjpval
2,-0.0469449964427,0.0779682901244,0.780252497948,-543.593716802,88,SDPR_COL14A1,COL14A1,0.00024667423214,0.951690856073
2,0.139564069892,0.0779890385795,0.78024387715,-501.500805199,8,MMP2_SEPT2,SEPT2,0.000273570887891,0.951690856073
2,-0.136258210815,0.0779522766862,0.780269427676,-564.347368032,8,FBLIM1_PDLIM7,FBLIM1,0.000239795643292,0.951690856073
-2,-0.15230549359,0.0778941115412,0.780353785004,-565.264968343,7,TLN2_AKAP12,AKAP12,0.000245662384505,0.951727153354
2,0.183616207339,0.0778837823317,0.780360807386,-595.744176611,5,SOD2_CORO1A,CORO1A,0.000235955773344,0.951727153354
2,-0.100401222751,0.077848604009,0.780415730558,-529.74577429,13,AEBP1_COL5A2,COL5A2,0.000244747015081,0.951756560343
2,-0.135720522222,0.0776931947197,0.780663966554,-478.050902219,9,MRPL20_MRPL14,MRPL14,0.00029090109994,0.951803540894
2,0.0844177246906,0.0776632247933,0.780664021743,-594.917606669,25,USP5_PHB2,PHB2,0.000235287732089,0.951803540894
-2,0.146270964213,0.0776730789251,0.78065046475,-550.458369427,6,RSU1_DPYSL3,RSU1,0.000235317579043,0.951803540894
2,0.098085790429,0.0777487880329,0.780555819348,-502.113340449,12,C8B_GC,C8B,0.000248336997228,0.951803540894
2,0.0957194170022,0.0777185386824,0.78059859793,-524.650682767,15,NCF1_ARHGDIB,ARHGDIB,0.00024983640438,0.951803540894
2,-0.147639420732,0.0777111357881,0.780620155282,-532.742680881,8,COL1A2_AFM,AFM,0.000265155393383,0.951803540894
2,-0.0736475785507,0.0776720705117,0.78066994212,-496.907100833,25,AGT_LRG1,AGT,0.000259705346688,0.951803540894
2,0.168626819018,0.0776272617951,0.780713506333,-597.775774249,6,NUDT21_TARDBP,TARDBP,0.000235178804571,0.95181908713
2,-0.109677160598,0.0776026496519,0.780747379423,-579.765903946,13,TF_BGN,TF,0.00023510425739,0.951822817523
2,-0.121065027083,0.0775288879158,0.780848930586,-599.953409512,12,HNRNPA2B1_SRRT,SRRT,0.000234880842016,0.951889341823
2,0.101423636409,0.0775213964707,0.780863577915,-540.429880816,13,TF_C8G,TF,0.000240691732023,0.951889341823
-2,-0.155167588957,0.0774583732137,0.780946060096,-570.520782912,6,PALLD_FBN1,FBN1,0.000234667261423,0.951952322181
2,0.0844761944444,0.0774120757284,0.781010919901,-585.813653344,24,TF_C1S,C1S,0.000235956737279,0.95199381721
2,-0.0916102944269,0.0773590872517,0.781082900991,-543.239270607,15,ATP5F1_ATP5H,ATP5H,0.000234366535971,0.952015351823
2,-0.10571588028,0.0773508473833,0.781121045385,-491.770339556,13,TTR_AZGP1,TTR,0.000270384380847,0.952015351823
2,-0.0938794801887,0.077354015868,0.78111880663,-510.38991275,20,PGM5_LMOD1,LMOD1,0.000273261053103,0.952015351823
2,0.118040513796,0.0772578204438,0.781236830684,-486.829984453,8,ALB_C8A,ALB,0.00025324018249,0.952037836134
2,0.0741430349442,0.0770732528865,0.781503415134,-450.035169493,20,LMOD1_KANK2,LMOD1,0.000268475820842,0.952037836134
2,-0.112399381714,0.0770844400692,0.781507026649,-476.031832381,14,FGA_CFHR5,CFHR5,0.000294128882859,0.952037836134
-2,-0.144932596115,0.0772416092472,0.781244937349,-548.331303393,6,RPL18_RPL17,RPL17,0.000234010708738,0.952037836134
-2,-0.163273049462,0.0771367019033,0.781398605614,-559.577668685,6,COTL1_PLEKHO2,COTL1,0.000245597953144,0.952037836134
-2,-0.131558313468,0.0770604312958,0.781509336706,-553.730645402,10,PWP2_UTP15,UTP15,0.000252593332278,0.952037836134
2,0.0422924647887,0.0771585633902,0.781360090358,-457.511497361,47,APOA1_AHSG,AHSG,0.000234469519936,0.952037836134
2,-0.162073962215,0.0770697702004,0.781493403161,-522.345381023,5,CEBPZ_HEATR1,CEBPZ,0.000248550369292,0.952037836134
-2,0.12672529306,0.077136996679,0.78139201487,-577.804727751,10,PDLIM3_CLIC4,PDLIM3,0.000237288286071,0.952037836134
-2,-0.114749227692,0.0772467249832,0.781237878496,-495.870809754,7,ITIH4_PLG,PLG,0.000234026203713,0.952037836134
2,0.132071971875,0.0771530664012,0.781370919435,-477.552621192,5,PDLIM3_TGFB1I1,TGFB1I1,0.000238806940289,0.952037836134
2,-0.106015175511,0.0770561197304,0.781502645942,-564.446965145,13,C9_SERPINF1,C9,0.000235590110308,0.952037836134
2,0.173933868512,0.0770128359472,0.781583467086,-512.876953727,5,STK10_GIMAP4,STK10,0.000263673047048,0.952052285108
2,0.0894071447212,0.0769368029639,0.781683333981,-534.440971994,21,COL12A1_FMOD,FMOD,0.000256390257058,0.952052285108
2,0.161846390411,0.0769226630969,0.781706121955,-496.92843019,5,APOA4_SERPINF2,SERPINF2,0.000260686814823,0.952052285108
-2,-0.178028184672,0.076961366365,0.781665230941,-493.11324141,5,NCF1_IL18,IL18,0.000277761694749,0.952052285108
2,-0.0992340923567,0.0769366924105,0.781666126903,-599.374473113,18,MYL9_ARHGAP1,MYL9,0.000233087149867,0.952052285108
-2,0.133972381295,0.0769513157579,0.781673319349,-508.07417798,9,IKBIP_THBS2,THBS2,0.00026993173388,0.952052285108
2,0.100519254952,0.0768535556694,0.781783250673,-568.102922197,15,C4BPA_C1R,C4BPA,0.000235691539683,0.952108682119
2,0.0804293555252,0.0767805030722,0.781882223542,-603.207621749,29,RPL11_RPL7,RPL7,0.000232614069233,0.952154138817
2,0.0480909380941,0.0768011599208,0.781859050105,-568.834635557,95,NDUFB9_NDUFA10,NDUFB9,0.000239946036834,0.952154138817
2,0.1748687737,0.0767143934861,0.781973761133,-582.049932274,5,RPL23_RPS4X,RPS4X,0.000232413830303,0.952190534587
2,-0.0745253607595,0.0767203236389,0.781965548307,-486.278366757,16,APOH_HPX,APOH,0.000232431792111,0.952190534587
2,-0.137267012557,0.0766972596766,0.782017399378,-476.620844165,6,PSMB6_PSMB5,PSMB5,0.000259045241947,0.952206136103
2,0.0901032353392,0.0766595596499,0.782049718167,-591.922415342,21,A2M_FGA,A2M,0.000232247744364,0.952207954047
2,-0.163289507326,0.0766003328936,0.78216493032,-494.582610822,6,IKBIP_FILIP1L,FILIP1L,0.00027645904707,0.952261544607
2,0.0833212947664,0.0765863588835,0.78216659483,-480.258456993,16,COL6A1_DPT,DPT,0.000252696388737,0.952261544607
2,-0.0922412895498,0.0765449206293,0.782209139468,-590.571179657,20,HNRNPL_DDX46,HNRNPL,0.000232605215445,0.952261544607
-2,-0.158852278119,0.0765388419182,0.782217042177,-580.294899901,6,RPL9_RPLP2,RPLP2,0.00023188210282,0.952261544607
2,0.162233098321,0.0764054489362,0.782431539481,-502.037493922,6,FILIP1L_FERMT2,FILIP1L,0.000270867918976,0.952419065419
2,-0.0941795438596,0.0763904654455,0.782438932442,-540.811390435,19,ITIH2_GPX3,ITIH2,0.000252884594284,0.952419065419
2,-0.0765653894395,0.0764142354151,0.782392566581,-514.810269426,19,PTPRC_FERMT3,PTPRC,0.000235065455594,0.952419065419
2,0.153619322198,0.0763313005305,0.782505042853,-594.703626727,7,C3_CLU,C3,0.000231253480763,0.952424475895
2,-0.174847921875,0.0763433039753,0.782492121304,-570.452266248,5,TGFB1I1_FHL2,TGFB1I1,0.000236301126831,0.952424475895
2,0.0977827797888,0.0762483171225,0.782621900183,-581.620119243,17,RBM12_SF3A1,RBM12,0.000233120923683,0.95243551537
2,-0.103782698246,0.0762507410781,0.782637445342,-492.663616077,12,SERPINA6_C9,C9,0.00025841029526,0.95243551537
2,0.0969047533269,0.0762596961402,0.782609904139,-566.104559173,17,NDUFV1_NDUFB9,NDUFV1,0.000238254771574,0.95243551537
2,0.170535568182,0.0762521254946,0.782625578924,-541.629049546,5,MPO_HK3,HK3,0.00024512358296,0.95243551537
2,0.172219574312,0.0762003607803,0.782686962005,-578.097806238,5,RPS18_RPL35,RPL35,0.000230856876979,0.95245825151
-2,-0.0882546282521,0.0761343180805,0.782817142122,-489.306223834,23,SORBS3_PRKG1,SORBS3,0.000281899466136,0.952570952155
2,-0.0933444544872,0.076089404387,0.782841249317,-597.328402129,20,HNRNPL_ILF3,HNRNPL,0.000230520800596,0.952570952155
2,-0.0634765878396,0.0760541499454,0.782891879694,-504.964416153,26,AMBP_AGT,AGT,0.000232527416729,0.952595035402
-2,-0.15766421,0.0760330689679,0.782934385548,-533.249048972,6,ELN_FBN1,FBN1,0.000250046240739,0.95260923151
2,-0.0930580429939,0.0759667595535,0.783019570086,-546.679493364,17,MRPS18B_DAP3,MRPS18B,0.000240343359011,0.952637830641
2,-0.141122002351,0.0759651630293,0.783016806255,-580.038155849,8,APCS_ALB,ALB,0.000233684342031,0.952637830641
2,0.145222953237,0.0758591820891,0.783189672219,-515.062640243,8,HLA-DQB1_GBP1,GBP1,0.000267038467498,0.952748168057
2,0.177294866667,0.0758447082653,0.783181933147,-588.517006139,5,ANXA6_PDLIM7,ANXA6,0.000229779638472,0.952748168057
2,0.0900205584906,0.0758502730049,0.783202791566,-501.224834956,20,MRPL21_ICT1,MRPL21,0.000267950349462,0.952748168057
2,-0.180682073077,0.0757589580182,0.783309659975,-567.94564054,5,SF3A1_SNRPB2,SF3A1,0.000240446800061,0.952817123102
2,0.123013655419,0.0757448258067,0.783321166758,-497.140444784,6,RPL6_RPL3,RPL3,0.000229477103344,0.952817123102
2,0.0984176459916,0.0756839806093,0.78340655492,-568.924275464,15,C4BPA_HP,C4BPA,0.000229989586875,0.952883465171
-2,0.183976905263,0.0756204946896,0.783519703724,-524.77539335,5,PRKG1_THY1,PRKG1,0.0002625022366,0.952908525849
2,-0.110653652761,0.0756103387881,0.783508794372,-587.026146875,13,PSMB8_PSMA3,PSMB8,0.000229069753777,0.952908525849
2,0.0825216726356,0.0756414215106,0.783465936749,-595.877616232,26,VTN_AGT,AGT,0.000229860287391,0.952908525849
2,0.0961835103406,0.0755818940708,0.783576354269,-453.659816272,12,AFM_C8A,C8A,0.000266062621669,0.952939904857
2,-0.177062108197,0.075483407522,0.783698320211,-549.616814132,5,NT5C3A_MX1,NT5C3A,0.00024501595092,0.95301319232
2,0.156282810954,0.075513601142,0.783669619292,-501.84542498,6,IL18_ITGB2,IL18,0.000263044382277,0.95301319232
2,-0.171758755828,0.0754410317105,0.783745778309,-577.116471125,5,NELFB_DHX9,NELFB,0.00022925147946,0.953033385504
2,-0.1146116224,0.0753360974948,0.783892476977,-597.468663319,13,PSMB9_PSME2,PSMB9,0.000228932676597,0.953136729534
2,0.0808784846939,0.0753455854516,0.783886292553,-554.465622923,24,PGLYRP2_C1S,C1S,0.000238378559112,0.953136729534
2,0.179341281346,0.0753067325868,0.783933027277,-593.508801675,5,RPL36_RPL4,RPL4,0.000228150155588,0.953148516594
2,-0.0943756709377,0.0752323718508,0.784043546056,-556.233975481,17,KANK2_CAV1,KANK2,0.000236523828938,0.95324537087
2,0.0581865157327,0.0750795883909,0.784251541499,-567.635735758,47,SERPINA3_AHSG,AHSG,0.000228153369999,0.953340094918
2,0.105258276081,0.075108808049,0.784246630062,-459.883677259,12,MMP9_ITGAM,MMP9,0.000276059094042,0.953340094918
2,0.176208657492,0.0750681598479,0.784267033834,-588.185107829,5,RPS18_RPL4,RPL4,0.000227427537216,0.953340094918
2,-0.0809705160585,0.0751048291477,0.784215659005,-544.292750742,19,ITIH2_SERPINC1,ITIH2,0.000227538605756,0.953340094918
2,-0.159400644231,0.0750673437161,0.7842757686,-559.835801161,6,COL6A1_COL15A1,COL6A1,0.000237498466257,0.953340094918
2,0.179792913313,0.074994038689,0.784373022411,-587.822735968,5,ITGAM_CORO1A,ITGAM,0.000229990155823,0.953420794958
2,0.0921886089121,0.0749015176037,0.784506023173,-511.839821344,13,SERPINF1_COL5A2,COL5A2,0.000234012467858,0.953432451648
2,0.0967866596517,0.0749336345497,0.784456143908,-542.40291799,13,BGN_COL3A1,COL3A1,0.000227709943514,0.953432451648
2,0.0674023535285,0.0748908569513,0.784516674729,-480.894156187,19,HRG_ITIH2,ITIH2,0.000228273662625,0.953432451648
2,0.132061851587,0.0749515719361,0.784435266949,-553.617319424,8,GBP1_CASP1,GBP1,0.000233439486852,0.953432451648
2,0.110129822055,0.0748644781658,0.784554213837,-581.721061699,13,C9_LUM,C9,0.000228890955241,0.953432451648
2,0.0452545292407,0.0748544181152,0.784567804741,-480.418307138,46,KNG1_APOA1,KNG1,0.000228162619314,0.953432451648
2,-0.105091442153,0.0748917385329,0.784624197756,-311.170132076,9,PADI4_MMP9,MMP9,0.000372456938235,0.95346347241
2,-0.100511795175,0.0747067782999,0.784781072694,-556.766426861,15,TNS1_CAV1,CAV1,0.000235612543993,0.953469216297
-2,0.174572140351,0.0747405166722,0.784751600864,-511.255690425,5,PRKG1_COL5A1,PRKG1,0.000259448351973,0.953469216297
2,-0.144031992105,0.0747837635905,0.784688857322,-527.473344637,8,RPL28_CHMP2B,RPL28,0.000256922852002,0.953469216297
2,-0.120052892099,0.0747395687615,0.784728003547,-589.322587971,11,BGN_LAMA4,BGN,0.000226432258521,0.953469216297
2,-0.0614474816017,0.0747002343162,0.784783257506,-489.696778447,24,FARSA_FARSB,FARSA,0.000226313117192,0.953469216297
2,0.108940798012,0.0746818255838,0.784823127968,-539.343682315,13,EFEMP2_COL5A2,COL5A2,0.000244798503556,0.953480155075
2,-0.175711660436,0.0746122688461,0.784910043964,-577.563334062,5,SFXN3_TGFB1I1,TGFB1I1,0.000230231761519,0.953548246275
2,-0.164536693046,0.0745960354155,0.784958769464,-509.444995084,6,VIM_FILIP1L,FILIP1L,0.000264454993339,0.95355452545
2,0.129908924603,0.0745806264513,0.784976951365,-507.274660386,9,GBP2_GIMAP4,GBP2,0.000259795298798,0.95355452545
2,0.106194755556,0.074524476484,0.785031380395,-594.824135685,15,C4BPA_A1BG,C4BPA,0.00022715715767,0.953583143547
-2,-0.154768844068,0.0744882137867,0.785099680254,-493.393205265,5,NDUFS4_NDUFS6,NDUFS4,0.000249897984336,0.953628607725
2,-0.0699321575415,0.074361121173,0.785268385369,-474.317794786,19,PTPRC_MYO1F,PTPRC,0.000236011336843,0.95371581398
-2,0.18154576869,0.0743418417433,0.785294973408,-574.267293024,5,PTPRC_MICAL1,MICAL1,0.000235203659082,0.95371581398
2,-0.111391411902,0.0743790284428,0.785247822746,-550.409684664,13,COL3A1_ASPN,COL3A1,0.000242218281702,0.95371581398
2,-0.116191738462,0.0743832904181,0.785234375811,-546.785001912,10,VTN_SERPINF2,VTN,0.000232393763142,0.95371581398
2,-0.158912481346,0.074285502963,0.785366793848,-555.624245224,5,RPL35_RPL13,RPL35,0.000225056922716,0.953765539471
2,0.151443383562,0.0742764430486,0.785398491572,-534.949956656,7,PON1_IGLL5,IGLL5,0.000250026504947,0.953766537117
2,-0.0990438933824,0.0742506428555,0.785442128918,-507.205905067,16,NOL11_WDR75,NOL11,0.000259550248541,0.953782033268
-2,-0.154340124744,0.0741960414803,0.785492897515,-575.888543565,6,WARS_LCP1,LCP1,0.00022478594925,0.953806187517
2,0.162039370031,0.0740693722517,0.785671588488,-562.577175852,5,ATP5L_ATP5A1,ATP5L,0.000224402275503,0.953868865535
2,0.117581631056,0.0736316727631,0.786290313363,-569.591072734,10,RPL10A_RPS15A,RPS15A,0.000223076506869,0.953868865535
2,-0.154962638681,0.0738160259411,0.786029474606,-603.156363277,7,RPL6_RPS20,RPL6,0.000223634903337,0.953868865535
2,-0.0859384163934,0.0737552683494,0.786117483772,-589.302416754,23,TNPO3_NUP205,NUP205,0.000226191980059,0.953868865535
2,0.148134535847,0.0734265919808,0.786615499345,-488.937492249,7,ITGA5_NEXN,NEXN,0.000267908468522,0.953868865535
2,-0.102719866286,0.0735097321296,0.786507012038,-458.525707385,14,HPX_CFHR5,CFHR5,0.000280492798394,0.953868865535
-2,0.127625057971,0.0732627398194,0.786841455575,-497.660883015,9,CSRP2_THBS2,THBS2,0.000258811938331,0.953868865535
2,-0.126874072987,0.0736735296194,0.786245568721,-514.578906817,8,HK3_MYO1F,MYO1F,0.000242288419001,0.953868865535
-2,0.104109555556,0.0741208112785,0.785625186272,-442.630105528,9,AEBP1_THBS2,THBS2,0.000259096527391,0.953868865535
2,0.117222311263,0.0735350961245,0.786443426045,-518.570230055,10,MRPL14_MRPL39,MRPL14,0.000244242975727,0.953868865535
2,-0.103754576642,0.073958894945,0.785855104531,-478.434275702,12,PON1_C8A,C8A,0.000260350843959,0.953868865535
2,-0.104435170002,0.0736209901122,0.786305438841,-572.249771439,13,COL1A1_VIM,COL1A1,0.00022304414964,0.953868865535
2,0.142590210634,0.0737860851872,0.786071813551,-550.519229633,6,APOA1_SERPINA3,APOA1,0.000223544214348,0.953868865535
2,-0.162313414679,0.0733346188763,0.786711349549,-564.793096155,5,PDHA1_DLAT,PDHA1,0.000222176744332,0.953868865535
2,0.089704659322,0.0735536885031,0.78645146822,-452.056969074,20,OAS3_PLSCR1,PLSCR1,0.000289497617659,0.953868865535
2,0.064409832273,0.0736148152174,0.786337570734,-413.485457409,19,PON1_APOA2,APOA2,0.000253779769884,0.953868865535
-2,0.101246048465,0.07329044356,0.786784375947,-504.948461011,11,S100A9_AZU1,AZU1,0.000235605067396,0.953868865535
2,0.0923763448718,0.0737800606761,0.786113548572,-486.081217477,18,CALD1_SMTN,CALD1,0.000267247620038,0.953868865535
2,-0.164164636646,0.0735024517073,0.786475434517,-590.682706003,6,MSN_RAC2,MSN,0.000225416819075,0.953868865535
2,-0.0747976398521,0.0733679955367,0.786671496056,-499.3758536,19,PGLYRP2_ITIH2,ITIH2,0.000232123307326,0.953868865535
-2,0.145574648791,0.073771357252,0.786092643575,-582.508492232,7,VCAN_FERMT2,VCAN,0.000223499604191,0.953868865535
2,-0.0918403838235,0.0732743466689,0.786820220218,-524.712772449,20,RRAS_MFAP5,MFAP5,0.000252606334844,0.953868865535
2,0.108023377709,0.0733233149969,0.786727903769,-504.585228698,8,RPL28_RPL19,RPL28,0.000222817560106,0.953868865535
2,0.0656880894737,0.0733266331242,0.78673187173,-519.714975188,30,NDUFA12_NDUFS6,NDUFS6,0.000234215523605,0.953868865535
2,0.135644995058,0.0740677532701,0.78567756041,-546.517936842,7,MRPL49_MRPL1,MRPL49,0.000229259357723,0.953868865535
2,0.0894287126014,0.0737330902906,0.786146775772,-595.888833908,21,SERPINC1_COL1A1,SERPINC1,0.000223383695516,0.953868865535
2,-0.049794466932,0.0734076646291,0.786608764149,-515.186943609,46,ITIH1_HRG,HRG,0.000223753778618,0.953868865535
2,-0.159133229969,0.0739645588673,0.78581957179,-556.80385569,5,PALLD_POSTN,POSTN,0.000224084801618,0.953868865535
2,0.121699585455,0.0733167989777,0.786764736177,-498.503181281,10,IL16_ARPC1B,IL16,0.000259002861191,0.953868865535
2,0.124135494757,0.0737760986338,0.786119889272,-488.96097465,10,NCF2_IL16,IL16,0.000268204769208,0.953868865535
2,-0.115429743984,0.0737952651273,0.78608633168,-434.757737531,7,NEXN_MYL9,NEXN,0.000259774982266,0.953868865535
-2,-0.0748171089744,0.0739189044763,0.785888287506,-437.111754861,12,MPO_PRTN3,PRTN3,0.000229509128612,0.953868865535
2,0.0687803832952,0.0739864815053,0.785791226303,-514.126290639,23,RAC2_MNDA,MNDA,0.000227598899272,0.953868865535
2,-0.0911167274436,0.0735180032838,0.786453924533,-578.024473156,19,APCS_EHD2,APCS,0.000226158081825,0.953868865535
2,-0.101199270198,0.0734755360317,0.78651201835,-560.411815316,13,COL4A1_NID2,COL4A1,0.000223280031646,0.953868865535
2,0.145853399121,0.0733989904008,0.786620033491,-583.983627219,7,FGG_HBA1,HBA1,0.000222371722851,0.953868865535
2,0.128701754574,0.073619002904,0.786310861554,-590.497549268,10,MYH11_APCS,MYH11,0.000226468709241,0.953868865535
2,0.137243293689,0.074011198948,0.785761805914,-557.439382441,8,CD14_MYO1F,MYO1F,0.000234900995694,0.953868865535
2,0.0822688539439,0.0734537958745,0.786564362665,-508.603708724,22,PTGIS_MRC2,PTGIS,0.000251490831912,0.953868865535
2,-0.130388260659,0.0733846043902,0.786640437444,-546.803819212,7,COL6A2_SERPINF1,COL6A2,0.000222328148264,0.953868865535
2,-0.0980623090278,0.0740609731104,0.785699215082,-533.270728444,16,DPT_CLEC3B,DPT,0.000245174884834,0.953868865535
2,-0.140255134322,0.0738850688475,0.785935558944,-557.781383222,7,EFEMP1_TGFB1I1,EFEMP1,0.000228694030258,0.953868865535
2,-0.157819159509,0.0732207396921,0.786873001553,-585.485698411,6,COL6A1_SERPINC1,COL6A1,0.0002218318091,0.953869673415
2,0.0906773658702,0.0732026502311,0.786915598331,-546.214000548,21,PTRF_FMOD,FMOD,0.000243949308318,0.953883876798
2,-0.16078770405,0.0731414368973,0.786988251837,-582.877816353,6,NNMT_VIM,VIM,0.000224999938703,0.953934511821
-2,-0.153530144515,0.0730702978214,0.78709203975,-559.187336666,6,OGN_FBN1,FBN1,0.000228292551302,0.954022880435
2,-0.163489116193,0.0730088048123,0.78717893722,-581.372916526,6,AOC3_VIM,VIM,0.000227390041548,0.954090770255
-2,-0.158184596814,0.0729401762175,0.787304852425,-490.771154557,6,CAV1_CDH13,CDH13,0.000264206177436,0.954131071891
2,0.113776702542,0.072934911172,0.787293162462,-544.545581029,12,HP_C8A,C8A,0.000239073686406,0.954131071891
2,-0.0704881006351,0.0729647733462,0.787261452031,-463.561280556,23,RBP4_PGLYRP2,PGLYRP2,0.000253285737534,0.954131071891
2,-0.125735598718,0.0728466147944,0.787410295088,-575.564449371,10,MYLK_ILK,MYLK,0.000227593860475,0.954183987104
2,-0.089898705641,0.0728490237357,0.78740210765,-398.27664282,6,TAGLN_TPM2,TAGLN,0.000221376585616,0.954183987104
2,-0.083808376935,0.0727807591923,0.787504638935,-525.201902645,17,CNN1_PRKCDBP,CNN1,0.000228100808283,0.954260877794
2,0.0497667873444,0.0727034773376,0.787610506966,-595.227897466,88,COL14A1_AMBP,COL14A1,0.000222285371309,0.954337997675
2,0.134927419677,0.0726886693121,0.787630071633,-600.440241956,9,SUCLG2_ACAT1,SUCLG2,0.000220220187272,0.954337997675
-2,-0.126112301099,0.0714704520785,0.789374713161,-540.121056783,7,PLS3_VCAN,VCAN,0.000216530232015,0.954459297383
2,-0.085903455414,0.0722556611133,0.788248385489,-561.901148515,18,A2M_CFH,CFH,0.000218908617353,0.954459297383
