p1,p2,cor,corum,string,biogrid,score
PROS1,ITIH4,0.653821558345,0,0,0,0.653821558345
PROS1,KLKB1,0.656468518219,0,0,0,0.656468518219
PROS1,KNG1,0.576353642981,0,1,0,0.576353642981
PROS1,LBP,0.521344793422,0,0,0,0.521344793422
PROS1,LRG1,0.553269883041,0,0,0,0.553269883041
PROS1,MMP9,0.544591801239,0,0,0,0.544591801239
PROS1,MST1,0.50482056515,0,0,0,0.50482056515
PROS1,ORM1,0.526821288571,0,0,0,0.526821288571
PROS1,ORM2,0.626041731343,0,0,0,0.626041731343
PROS1,PGLYRP2,0.629405510811,0,0,0,0.629405510811
PROS1,PLG,0.683992962591,0,0,0,0.683992962591
PROS1,PON1,0.669327620708,0,0,0,0.669327620708
PROS1,PPBP,0.544953290325,0,1,0,0.544953290325
PROS1,PRG4,0.726990789824,0,0,0,0.726990789824
PROSC,BAG4,0.587270059525,0,0,0,0.587270059525
PRPF19,ACTL6A,0.5590966865,0,0,0,0.5590966865
PRPF19,CDC5L,0.62465133848,1,1,1,0.62465133848
PRPF19,DDX46,0.516706879954,1,0,0,0.516706879954
PRPF19,DHX9,0.600432590451,1,0,0,0.600432590451
PRPF19,EFTUD2,0.616181279759,1,1,1,0.616181279759
PRPF19,HNRNPA0,0.507358172147,0,0,0,0.507358172147
PRPF19,HNRNPC,0.564367544124,1,0,0,0.564367544124
PRPF19,HNRNPK,0.623339355474,1,0,0,0.623339355474
PRPF19,HNRNPL,0.563975283957,0,0,0,0.563975283957
PRPF19,HNRNPM,0.513606598829,1,0,1,0.513606598829
PRPF19,HNRNPU,0.559597932361,1,0,0,0.559597932361
PRPF19,ILF2,0.509177756787,1,0,0,0.509177756787
PRPF19,MATR3,0.590141091538,0,0,0,0.590141091538
PRPF19,MCM3,0.556216220438,0,0,0,0.556216220438
PRPF19,MCM4,0.508884852088,0,0,0,0.508884852088
PRPF19,NUDT21,0.523736098067,1,0,0,0.523736098067
PRPF19,NUP155,0.583216781174,0,0,0,0.583216781174
PRPF4,CNOT1,0.50444867709,0,0,0,0.50444867709
PRPF4,DDX23,0.531190960175,1,1,1,0.531190960175
PRPF4,DHX9,0.565215738349,1,1,0,0.565215738349
PRPF4,EFTUD2,0.595402578505,1,1,1,0.595402578505
PRPF4B,DDX46,0.565116840722,1,0,0,0.565116840722
PRPF4B,DEK,0.52073467029,0,0,0,0.52073467029
PRPF4B,DHX9,0.528559785136,1,0,0,0.528559785136
PRPF6,DDX23,0.576416409253,1,1,1,0.576416409253
PRPF6,DDX46,0.515499665284,1,0,0,0.515499665284
PRPF6,DHX9,0.533550264567,1,1,0,0.533550264567
PRPF6,EFTUD2,0.537878684276,1,1,1,0.537878684276
PRPF6,F13B,-0.512299812614,0,0,0,0.512299812614
PRPF6,HCFC1,0.506846556096,0,0,0,0.506846556096
PRPF6,NUP205,0.576046385589,0,0,0,0.576046385589
PRPF6,NUP93,0.552862019488,0,0,0,0.552862019488
PRPF8,AQR,0.50866423165,1,0,0,0.50866423165
PRPF8,CDC5L,0.569570177185,1,1,1,0.569570177185
PRPF8,CHD4,0.504013209166,0,0,0,0.504013209166
PRPF8,CNOT1,0.57840381064,0,0,0,0.57840381064
PRPF8,DDX23,0.613964585423,1,1,1,0.613964585423
PRPF8,DHX9,0.616741678573,1,1,1,0.616741678573
PRPF8,EFTUD2,0.736484346603,1,1,1,0.736484346603
PRPF8,GCN1L1,0.537176108698,0,0,0,0.537176108698
PRPF8,HCFC1,0.549013882201,0,0,0,0.549013882201
PRPF8,HEATR1,0.55090287457,0,0,0,0.55090287457
PRPF8,HNRNPC,0.509461495092,1,1,0,0.509461495092
PRPF8,HNRNPM,0.574087747306,1,1,1,0.574087747306
PRPF8,HNRNPU,0.62163182043,1,1,1,0.62163182043
PRPF8,ILF2,0.57429685983,0,0,0,0.57429685983
PRPF8,MYBBP1A,0.571431223989,0,0,1,0.571431223989
PRPF8,NELFB,0.541774337348,0,0,0,0.541774337348
PRPF8,NUP155,0.580500040645,0,0,0,0.580500040645
PRPF8,NUP205,0.5767833289,0,0,0,0.5767833289
PRPF8,NUP93,0.595077962345,0,0,0,0.595077962345
PRPF8,PELP1,0.522476896687,0,0,0,0.522476896687
PRPF8,PRKDC,0.544703080237,0,0,1,0.544703080237
PRPF8,PRPF19,0.521137409632,1,1,1,0.521137409632
PRPF8,PRPF4,0.521641772968,1,1,1,0.521641772968
PRPF8,PRPF6,0.658893334212,1,1,1,0.658893334212
PRPH,CACNA2D1,0.508005568276,0,0,0,0.508005568276
PRPH,CNRIP1,0.556303874195,0,0,0,0.556303874195
PRPH,COPZ2,0.513942127969,0,0,0,0.513942127969
PRPH,DES,0.586182193851,0,0,0,0.586182193851
PRPH,DUSP3,0.513730131092,0,0,0,0.513730131092
PRPH,EHD2,0.529805636067,0,0,0,0.529805636067
PRPH,F13A1,0.544836270421,0,0,0,0.544836270421
PRPH,FERMT2,0.575628535765,0,0,0,0.575628535765
PRPH,FLNA,0.520956550117,0,0,0,0.520956550117
PRPH,FLNC,0.554681913517,0,0,0,0.554681913517
PRPH,ILK,0.5498775489,0,0,0,0.5498775489
PRPH,KANK2,0.545881982261,0,0,0,0.545881982261
PRPH,LAMB2,0.529277010915,0,0,0,0.529277010915
PRPH,LMOD1,0.511463376727,0,0,0,0.511463376727
PRPH,LPP,0.526616911363,0,0,0,0.526616911363
PRPH,MYH11,0.54673735255,0,0,0,0.54673735255
PRPH,MYLK,0.516312210333,0,0,0,0.516312210333
PRPH,PDLIM7,0.565825124571,0,0,0,0.565825124571
PRPH,PGM5,0.524571419148,0,0,0,0.524571419148
PRPH,PPP1R12B,0.502543856825,0,0,0,0.502543856825
PRPH,PRKCDBP,0.531703837524,0,0,0,0.531703837524
PRPH,PRKG1,0.506673548629,0,0,0,0.506673548629
PRRC2B,C9orf78,0.536327952998,0,0,0,0.536327952998
PRRC2B,FUBP3,0.535223423223,0,0,0,0.535223423223
PRRC2C,ARGLU1,0.534025427637,0,0,0,0.534025427637
PRRC2C,MFAP1,0.502551611561,0,0,0,0.502551611561
PRRC2C,PHF3,0.500319230022,0,0,0,0.500319230022
PRRC2C,PNISR,0.530825301761,0,0,0,0.530825301761
PRTN3,AZU1,0.762998363857,0,0,0,0.762998363857
PRTN3,BPI,0.753804997163,0,0,0,0.753804997163
PRTN3,C4BPB,0.53953131857,0,0,0,0.53953131857
PRTN3,CAMP,0.811482559577,0,0,0,0.811482559577
PRTN3,CDA,0.574235854152,0,0,0,0.574235854152
PRTN3,CRISP3,0.52620049319,0,0,0,0.52620049319
PRTN3,CTSG,0.766378208992,0,0,0,0.766378208992
PRTN3,DEFA1,0.71597565594,0,0,0,0.71597565594
PRTN3,ELANE,0.859100126663,0,0,0,0.859100126663
PRTN3,FCN1,0.535580066937,0,0,0,0.535580066937
PRTN3,HK3,0.531058670039,0,0,0,0.531058670039
PRTN3,ITGAM,0.605860653588,0,0,1,0.605860653588
PRTN3,LCN2,0.551778261622,0,0,0,0.551778261622
PRTN3,LTF,0.751140348923,0,0,0,0.751140348923
PRTN3,LYZ,0.66322450924,0,0,0,0.66322450924
PRTN3,MMP9,0.749696774606,0,0,0,0.749696774606
PRTN3,MNDA,0.600877563176,0,0,0,0.600877563176
PRTN3,MPO,0.845232917322,0,0,0,0.845232917322
PRTN3,PADI4,0.759124534914,0,0,0,0.759124534914
PRTN3,PROS1,0.527881285153,0,0,0,0.527881285153
PSAT1,PAX8,0.535244799186,0,0,0,0.535244799186
PSIP1,NFIB,0.60163470556,0,0,0,0.60163470556
PSMA3,PSMA1,0.52819417026,1,1,1,0.52819417026
PSMA4,PSMA1,0.549163100274,1,1,1,0.549163100274
PSMA4,PSMA3,0.516975363825,1,1,1,0.516975363825
PSMA5,PSMA2,0.504025083359,1,1,1,0.504025083359
PSMA5,PSMA4,0.518817081739,1,1,1,0.518817081739
PSMA6,PSMA1,0.573217226353,1,1,1,0.573217226353
PSMA6,PSMA3,0.523730124748,1,1,1,0.523730124748
PSMA6,PSMA4,0.666555463175,1,1,1,0.666555463175
PSMA6,PSMA5,0.513326185462,1,1,1,0.513326185462
PSMA7,PSMA1,0.532493350515,1,1,1,0.532493350515
PSMA7,PSMA4,0.643186505506,1,1,1,0.643186505506
PSMA7,PSMA5,0.525298563048,1,1,1,0.525298563048
PSMA7,PSMA6,0.676556480984,1,1,1,0.676556480984
PSMB1,PSMA4,0.602904893545,1,1,1,0.602904893545
PSMB1,PSMA5,0.689588061329,1,1,1,0.689588061329
PSMB1,PSMA6,0.507267044526,1,1,1,0.507267044526
PSMB1,PSMA7,0.58523510087,1,1,1,0.58523510087
PSMB10,AIF1,0.619515448489,0,0,0,0.619515448489
PSMB10,APBB1IP,0.548965524712,0,0,0,0.548965524712
PSMB10,APOL3,0.607748228351,0,0,0,0.607748228351
PSMB10,B2M,0.55943298435,0,0,0,0.55943298435
PSMB10,BIN2,0.52641826081,0,0,0,0.52641826081
PSMB10,BTN3A3,0.500153113855,0,0,0,0.500153113855
PSMB10,CARD16,0.613483429595,0,0,0,0.613483429595
PSMB10,CASP1,0.550178471904,0,0,0,0.550178471904
PSMB10,CD38,0.518697847619,0,0,0,0.518697847619
PSMB10,CD40,0.509964384349,0,0,0,0.509964384349
PSMB10,CD74,0.566838700142,0,0,0,0.566838700142
PSMB10,CORO1A,0.541526468564,0,0,0,0.541526468564
PSMB10,CTSS,0.52359338233,0,0,0,0.52359338233
PSMB10,CYBB,0.53074507388,0,0,0,0.53074507388
PSMB10,DOCK2,0.539438395267,0,0,0,0.539438395267
PSMB10,DPYD,0.516680020576,0,0,0,0.516680020576
PSMB10,FCER1G,0.548110858175,0,0,0,0.548110858175
PSMB10,FCGR3A,0.534139576714,0,0,0,0.534139576714
PSMB10,FMNL1,0.518318656764,0,0,0,0.518318656764
PSMB10,FYB,0.655007909389,0,0,0,0.655007909389
PSMB10,GBP1,0.526398668136,0,0,0,0.526398668136
PSMB10,GBP2,0.523483728713,0,0,0,0.523483728713
PSMB10,GBP4,0.711945876774,0,0,0,0.711945876774
PSMB10,GBP5,0.639588309772,0,0,0,0.639588309772
PSMB10,GIMAP1-GIMAP5,0.547642958398,0,0,0,0.547642958398
PSMB10,GIMAP4,0.541171614645,0,0,0,0.541171614645
PSMB10,GIMAP7,0.591932835994,0,0,0,0.591932835994
PSMB10,GIMAP8,0.53856971244,0,0,0,0.53856971244
PSMB10,GPSM3,0.65076643243,0,0,0,0.65076643243
PSMB10,GZMA,0.563175063911,0,0,0,0.563175063911
PSMB10,HCLS1,0.552738684555,0,0,0,0.552738684555
PSMB10,HLA-DMA,0.52432192306,0,0,0,0.52432192306
PSMB10,HLA-DMB,0.543674525812,0,0,0,0.543674525812
PSMB10,HLA-DPB1,0.535710679973,0,0,0,0.535710679973
PSMB10,HLA-DQB1,0.506247903692,0,0,0,0.506247903692
PSMB10,HLA-DRA,0.600034175225,0,0,0,0.600034175225
PSMB10,HLA-E,0.509455248835,0,0,0,0.509455248835
PSMB10,HMHA1,0.543736066282,0,0,0,0.543736066282
PSMB10,IDO1,0.566989291336,0,0,0,0.566989291336
PSMB10,IFIT3,0.502251740084,0,0,0,0.502251740084
PSMB10,IL16,0.543877605904,0,0,0,0.543877605904
PSMB10,IL18,0.504457211424,0,0,0,0.504457211424
PSMB10,ISG20,0.567302726991,0,0,0,0.567302726991
PSMB10,ITGAL,0.534367163007,0,0,0,0.534367163007
PSMB10,KYNU,0.513906651747,0,0,0,0.513906651747
PSMB10,LAIR1,0.525917129183,0,0,0,0.525917129183
PSMB10,LCP1,0.579965749144,0,0,0,0.579965749144
PSMB10,LCP2,0.616436559705,0,0,0,0.616436559705
PSMB10,LPXN,0.533535865905,0,0,0,0.533535865905
PSMB10,LSP1,0.537235482537,0,0,0,0.537235482537
PSMB10,LYSMD2,0.511896331134,0,0,0,0.511896331134
PSMB10,MYO1G,0.546069776397,0,0,0,0.546069776397
PSMB10,NAIP,0.584434777474,0,0,0,0.584434777474
PSMB10,NCKAP1L,0.565050377597,0,0,0,0.565050377597
PSMB10,NMI,0.516709298415,0,0,0,0.516709298415
PSMB10,PLCB2,0.517971121211,0,0,0,0.517971121211
PSMB2,PSMA4,0.599457749039,1,1,1,0.599457749039
PSMB2,PSMA5,0.598845458385,1,1,1,0.598845458385
PSMB2,PSMA6,0.565596337954,1,1,1,0.565596337954
PSMB2,PSMA7,0.593901770978,1,1,1,0.593901770978
PSMB2,PSMB1,0.629399783605,1,1,1,0.629399783605
PSMB3,PSMA2,0.628220410997,1,1,1,0.628220410997
PSMB3,PSMA4,0.533594549173,1,1,1,0.533594549173
PSMB3,PSMA5,0.519547585195,1,1,1,0.519547585195
PSMB3,PSMA6,0.583411009649,1,1,1,0.583411009649
PSMB3,PSMA7,0.563992856088,1,1,1,0.563992856088
PSMB3,PSMB1,0.555760632199,1,1,1,0.555760632199
PSMB3,PSMB2,0.503599450437,1,1,1,0.503599450437
PSMB5,APOL3,-0.527579518119,0,0,0,0.527579518119
PSMB5,FYB,-0.556265049643,0,0,0,0.556265049643
PSMB5,GBP4,-0.57511589526,0,0,0,0.57511589526
PSMB5,GBP5,-0.502780905409,0,0,0,0.502780905409
PSMB5,GIMAP1-GIMAP5,-0.507064427186,0,0,0,0.507064427186
PSMB5,GIMAP7,-0.524011658744,0,0,0,0.524011658744
PSMB5,GPSM3,-0.545363287124,0,0,0,0.545363287124
PSMB5,HLA-DMA,-0.524056393284,0,0,0,0.524056393284
PSMB5,HLA-DMB,-0.54827119645,0,0,0,0.54827119645
PSMB5,HLA-DPA1,-0.516934479141,0,0,0,0.516934479141
PSMB5,HLA-DPB1,-0.566963029181,0,0,0,0.566963029181
PSMB5,HLA-DRA,-0.534660097415,0,0,0,0.534660097415
PSMB5,ITGAL,-0.509723392079,0,0,0,0.509723392079
PSMB5,LCP2,-0.504187445173,0,0,0,0.504187445173
PSMB5,LYSMD2,-0.528927168559,0,0,0,0.528927168559
PSMB5,PSMB10,-0.598192821064,0,1,1,0.598192821064
PSMB6,APOL3,-0.570318738953,0,0,0,0.570318738953
PSMB6,ARHGAP25,-0.512296640037,0,0,0,0.512296640037
PSMB6,BTN3A3,-0.521579188646,0,0,0,0.521579188646
PSMB6,CECR1,-0.501053314888,0,0,0,0.501053314888
PSMB6,FCGR3A,-0.50651857885,0,0,0,0.50651857885
PSMB6,FYB,-0.568315953449,0,0,0,0.568315953449
PSMB6,GBP4,-0.589813936982,0,0,0,0.589813936982
PSMB6,GBP5,-0.577876829468,0,0,0,0.577876829468
PSMB6,GIMAP7,-0.516810391176,0,0,0,0.516810391176
PSMB6,GPSM3,-0.537804403489,0,0,0,0.537804403489
PSMB6,GZMA,-0.556980079625,0,0,0,0.556980079625
PSMB6,HLA-DMB,-0.50164454379,0,0,0,0.50164454379
PSMB6,HLA-DRA,-0.516551711664,0,0,0,0.516551711664
PSMB6,HLA-E,-0.504127657326,0,0,0,0.504127657326
PSMB6,IDO1,-0.511191265011,0,0,0,0.511191265011
PSMB6,ISG20,-0.511043984844,0,0,0,0.511043984844
PSMB6,ITGAL,-0.528709111879,0,0,0,0.528709111879
PSMB6,LCP1,-0.519292533548,0,0,0,0.519292533548
PSMB6,LCP2,-0.526147816369,0,0,0,0.526147816369
PSMB6,NAIP,-0.53424628093,0,0,0,0.53424628093
PSMB6,PSMB10,-0.558941652992,0,1,1,0.558941652992
PSMB6,PSMB5,0.683072052704,1,1,1,0.683072052704
PSMB7,CECR1,-0.502659459119,0,0,0,0.502659459119
PSMB7,DOCK2,-0.507571366804,0,0,0,0.507571366804
PSMB7,HCK,-0.506443989723,0,0,0,0.506443989723
PSMB7,MYO1G,-0.50083174328,0,0,0,0.50083174328
PSMB7,PSMB10,-0.525808103539,0,1,0,0.525808103539
PSMB7,PSMB5,0.551285645385,1,1,1,0.551285645385
PSMB7,PSMB6,0.690447025988,1,1,1,0.690447025988
PSMB8,B2M,0.570531504772,0,0,0,0.570531504772
PSMB8,CASP1,0.509356583722,0,0,0,0.509356583722
PSMB8,CD74,0.509288055207,0,0,0,0.509288055207
PSMB8,CTSS,0.500674813857,0,0,0,0.500674813857
PSMB8,FYB,0.578766812563,0,0,0,0.578766812563
PSMB8,GBP4,0.570558424578,0,0,0,0.570558424578
PSMB8,GBP5,0.510128197429,0,0,0,0.510128197429
PSMB8,GIMAP7,0.505986832465,0,0,0,0.505986832465
PSMB8,GPSM3,0.554458588564,0,0,0,0.554458588564
PSMB8,HCLS1,0.505193912959,0,0,0,0.505193912959
PSMB8,HLA-DRA,0.537712988172,0,0,0,0.537712988172
PSMB8,HLA-E,0.519661213113,0,0,0,0.519661213113
PSMB8,IFI16,0.536230511983,0,0,0,0.536230511983
PSMB8,NMI,0.547732233679,0,0,0,0.547732233679
PSMB8,PSMA3,0.512032446082,0,1,1,0.512032446082
PSMB8,PSMA6,0.507706792551,0,1,1,0.507706792551
PSMB8,PSMB10,0.639908475192,0,1,1,0.639908475192
PSMB8,PSMB5,-0.525198898989,0,0,1,0.525198898989
PSMB9,APOL3,0.513420753104,0,0,0,0.513420753104
PSMB9,B2M,0.514650599241,0,0,0,0.514650599241
PSMB9,CARD16,0.534305479214,0,0,0,0.534305479214
PSMB9,CASP1,0.513902318753,0,0,0,0.513902318753
PSMB9,CTSS,0.509871748951,0,0,0,0.509871748951
PSMB9,FCGR3A,0.504532724439,0,0,0,0.504532724439
PSMB9,FYB,0.567378643601,0,0,0,0.567378643601
PSMB9,GBP4,0.627182332148,0,0,0,0.627182332148
PSMB9,GBP5,0.58233131946,0,0,0,0.58233131946
PSMB9,GIMAP7,0.524708440542,0,0,0,0.524708440542
PSMB9,GPSM3,0.614129747877,0,0,0,0.614129747877
PSMB9,GZMA,0.506454819575,0,0,0,0.506454819575
PSMB9,HLA-DRA,0.524683850608,0,0,0,0.524683850608
PSMB9,IDO1,0.543795478939,0,0,0,0.543795478939
PSMB9,IFI16,0.526967565577,0,0,0,0.526967565577
PSMB9,IFI35,0.513029354913,0,0,0,0.513029354913
PSMB9,IFIT3,0.505811523943,0,0,0,0.505811523943
PSMB9,ISG20,0.514729954597,0,0,0,0.514729954597
PSMB9,LAP3,0.560605113359,0,0,0,0.560605113359
PSMB9,LCP2,0.516927074326,0,0,0,0.516927074326
PSMB9,NAIP,0.551535746677,0,0,0,0.551535746677
PSMB9,NMI,0.531285350282,0,0,0,0.531285350282
PSMB9,PSMB10,0.630520469183,0,1,1,0.630520469183
PSMB9,PSMB5,-0.528648164838,0,1,1,0.528648164838
PSMB9,PSMB8,0.70284591496,0,1,1,0.70284591496
PSMC2,PSMC1,0.593959701968,1,1,1,0.593959701968
PSMC4,PSMC1,0.533224342915,1,1,1,0.533224342915
PSMC5,PSMC3,0.540511596311,1,1,1,0.540511596311
PSMC6,PSMC3,0.636632552032,1,1,1,0.636632552032
PSMD1,PSMC2,0.515968429121,1,1,1,0.515968429121
PSMD12,PSMC2,0.5537299326,1,1,1,0.5537299326
PSMD12,PSMC3,0.506114975604,1,1,1,0.506114975604
PSMD12,PSMD11,0.503186211932,1,1,1,0.503186211932
PSMD13,PSMC2,0.559045062604,1,0,1,0.559045062604
PSMD13,PSMD1,0.609403477385,1,0,1,0.609403477385
PSMD13,PSMD11,0.511124440164,1,0,1,0.511124440164
PSMD13,PSMD12,0.533273272418,1,0,1,0.533273272418
PSMD2,EIF4G1,0.536658618349,0,1,0,0.536658618349
PSMD2,PSMC1,0.62875292058,1,1,1,0.62875292058
PSMD2,PSMC2,0.638136516748,1,1,1,0.638136516748
PSMD2,PSMD11,0.525166792191,1,1,1,0.525166792191
PSMD2,PSMD12,0.577719541272,1,1,1,0.577719541272
PSMD2,PSMD13,0.639007023262,1,0,1,0.639007023262
PSMD3,PSMC1,0.502482381318,1,1,1,0.502482381318
PSMD3,PSMD1,0.562133626265,1,1,1,0.562133626265
PSMD3,PSMD12,0.554799038683,1,1,1,0.554799038683
PSMD3,PSMD13,0.510639696199,1,0,1,0.510639696199
PSMD3,PSMD2,0.566815911491,1,1,1,0.566815911491
PSMD6,PSMC2,0.557493906096,1,1,1,0.557493906096
PSMD6,PSMD1,0.538677753868,1,1,1,0.538677753868
PSMD6,PSMD12,0.593515555952,1,1,1,0.593515555952
PSMD6,PSMD13,0.5850249234,1,0,1,0.5850249234
PSMD6,PSMD2,0.542962839998,1,1,1,0.542962839998
PSMD6,PSMD3,0.521702291929,1,1,1,0.521702291929
PSME1,GBP4,0.53667401782,0,0,0,0.53667401782
PSME1,PSMB10,0.594311740398,0,1,1,0.594311740398
PSME1,PSMB8,0.591900743009,0,0,1,0.591900743009
PSME1,PSMB9,0.501585877126,0,0,1,0.501585877126
PSME2,GBP4,0.602019734554,0,0,0,0.602019734554
PSME2,PSMB10,0.623827222428,0,1,1,0.623827222428
PSME2,PSMB8,0.558261939324,0,0,1,0.558261939324
PSME2,PSME1,0.908046289084,1,1,1,0.908046289084
PSMG2,PSMG1,0.549742115897,1,0,1,0.549742115897
PSPC1,HNRNPA1,0.535951596252,0,0,0,0.535951596252
PSPC1,HNRNPR,0.513007192893,0,0,0,0.513007192893
PSPC1,KHSRP,0.528605685705,0,0,0,0.528605685705
PSPC1,NUDT21,0.511835433215,0,0,0,0.511835433215
PTBP1,HNRNPK,0.520574767697,0,1,1,0.520574767697
PTBP1,PRPF19,0.519125192107,0,0,0,0.519125192107
PTCD3,DAP3,0.534488384018,0,0,1,0.534488384018
PTCD3,MRPL21,0.514994271079,0,0,0,0.514994271079
PTCD3,MRPL44,0.524165854098,0,0,0,0.524165854098
PTCD3,MRPS21,0.596105838384,0,0,0,0.596105838384
PTCD3,MRPS22,0.506201926898,0,0,1,0.506201926898
PTCD3,MRPS23,0.553150479151,0,0,1,0.553150479151
PTCD3,MRPS25,0.554600209719,0,0,0,0.554600209719
PTCD3,MRPS27,0.510980393169,0,0,0,0.510980393169
PTCD3,MRPS31,0.606178324648,0,0,1,0.606178324648
PTCD3,MRPS33,0.591998677199,0,0,0,0.591998677199
PTCD3,MRPS35,0.551921303475,0,0,1,0.551921303475
PTCD3,MRPS9,0.547356717607,0,0,1,0.547356717607
PTDSS2,ACTB,-0.514844997886,0,0,0,0.514844997886
PTDSS2,BET1L,0.507058341751,0,0,0,0.507058341751
PTGES3,HNRNPA1,0.501005075218,0,0,0,0.501005075218
PTGES3,PA2G4,0.557426810065,0,0,0,0.557426810065
PTGIS,ACTA2,0.523350078995,0,0,0,0.523350078995
PTGIS,ACTN1,0.584688788807,0,0,0,0.584688788807
PTGIS,ADH1B,0.583767943009,0,0,0,0.583767943009
PTGIS,AEBP1,0.556407053258,0,0,0,0.556407053258
PTGIS,ALDH1A3,0.597349731914,0,0,0,0.597349731914
PTGIS,ANXA6,0.525228170776,0,0,0,0.525228170776
PTGIS,AOC3,0.646435916607,0,0,0,0.646435916607
PTGIS,ASPN,0.619216366708,0,0,0,0.619216366708
PTGIS,BGN,0.587464720948,0,0,0,0.587464720948
PTGIS,C1R,0.524931883527,0,0,0,0.524931883527
PTGIS,C1S,0.560165145268,0,0,0,0.560165145268
PTGIS,CACNA2D1,0.540792854458,0,0,0,0.540792854458
PTGIS,CALB2,0.528540163694,0,0,0,0.528540163694
PTGIS,CALD1,0.635235109536,0,0,0,0.635235109536
PTGIS,CAV1,0.514031691086,0,0,1,0.514031691086
PTGIS,CCDC80,0.62034959627,0,0,0,0.62034959627
PTGIS,CD36,0.52537323261,0,0,0,0.52537323261
PTGIS,CDH11,0.549888889183,0,0,0,0.549888889183
PTGIS,CILP,0.55930407424,0,0,0,0.55930407424
PTGIS,CMA1,0.543937736001,0,0,0,0.543937736001
PTGIS,CNN1,0.612065114448,0,0,0,0.612065114448
PTGIS,CNN2,0.572874186297,0,0,0,0.572874186297
PTGIS,CNN3,0.501206781918,0,0,0,0.501206781918
PTGIS,CNRIP1,0.603922069274,0,0,0,0.603922069274
PTGIS,COL1A2,0.534550725211,0,0,0,0.534550725211
PTGIS,COL3A1,0.520608765013,0,0,0,0.520608765013
PTGIS,COL5A1,0.541423911137,0,0,0,0.541423911137
PTGIS,COL5A2,0.531192224658,0,0,0,0.531192224658
PTGIS,COL8A1,0.609943178214,0,0,0,0.609943178214
PTGIS,COLEC12,0.562200760932,0,0,0,0.562200760932
PTGIS,COMP,0.503805210951,0,0,0,0.503805210951
PTGIS,COPZ2,0.647238512819,0,0,0,0.647238512819
PTGIS,CORO1C,0.500247603299,0,0,0,0.500247603299
PTGIS,CPA3,0.505668735793,0,0,0,0.505668735793
PTGIS,CTHRC1,0.571846325841,0,0,0,0.571846325841
PTGIS,CXCL12,0.575322103713,0,0,0,0.575322103713
PTGIS,CYP1B1,0.56003686016,0,0,0,0.56003686016
PTGIS,DCN,0.616965386657,0,0,0,0.616965386657
PTGIS,DOCK11,0.517872254881,0,0,0,0.517872254881
PTGIS,DPT,0.526733336467,0,0,0,0.526733336467
PTGIS,DPYSL3,0.567057737117,0,0,0,0.567057737117
PTGIS,EFEMP1,0.577407171569,0,0,0,0.577407171569
PTGIS,EHD2,0.594547599018,0,0,0,0.594547599018
PTGIS,EMILIN1,0.547992940538,0,0,0,0.547992940538
PTGIS,F13A1,0.560797880054,0,0,0,0.560797880054
PTGIS,FABP4,0.575809963283,0,0,0,0.575809963283
PTGIS,FAM126A,0.509210296549,0,0,0,0.509210296549
PTGIS,FAP,0.584910472007,0,0,0,0.584910472007
PTGIS,FBLN1,0.651277538783,0,0,0,0.651277538783
PTGIS,FBLN2,0.547451200549,0,0,0,0.547451200549
PTGIS,FBN1,0.527742195406,0,0,0,0.527742195406
PTGIS,FERMT2,0.626284296862,0,0,0,0.626284296862
PTGIS,FHL3,0.577445264798,0,0,0,0.577445264798
PTGIS,FLNA,0.586461553964,0,0,0,0.586461553964
PTGIS,FLNC,0.638033210815,0,0,0,0.638033210815
PTGIS,FN1,0.561657647488,0,0,0,0.561657647488
PTGIS,FNDC1,0.515908470241,0,0,0,0.515908470241
PTGIS,GGT5,0.511027640255,0,0,0,0.511027640255
PTGIS,GNG2,0.570017058735,0,0,0,0.570017058735
PTGIS,HSPG2,0.589833256799,0,0,0,0.589833256799
PTGIS,ILK,0.581538702351,0,0,0,0.581538702351
PTGIS,ITGA1,0.540146171477,0,0,0,0.540146171477
PTGIS,ITGA5,0.589104564275,0,0,0,0.589104564275
PTGIS,KANK2,0.534182886236,0,0,0,0.534182886236
PTGIS,KDELC1,0.503702224295,0,0,0,0.503702224295
PTGIS,LAMA4,0.560459080368,0,0,0,0.560459080368
PTGIS,LMOD1,0.606649266116,0,0,0,0.606649266116
PTGIS,LOX,0.643629854048,0,0,0,0.643629854048
PTGIS,LOXL1,0.628790283577,0,0,0,0.628790283577
PTGIS,LRP1,0.631131020401,0,0,0,0.631131020401
PTGIS,LUM,0.630433163924,0,0,0,0.630433163924
PTGIS,LXN,0.580190785762,0,0,0,0.580190785762
PTGIS,MFAP5,0.529503996426,0,0,0,0.529503996426
PTGIS,MMP2,0.631683946007,0,0,0,0.631683946007
PTGIS,MRC2,0.591199217541,0,0,0,0.591199217541
PTGIS,MRVI1,0.566135669202,0,0,0,0.566135669202
PTGIS,MXRA5,0.576494348363,0,0,0,0.576494348363
PTGIS,MYL9,0.597680156612,0,0,0,0.597680156612
PTGIS,MYLK,0.580740891377,0,0,0,0.580740891377
PTGIS,NEXN,0.659714997501,0,0,0,0.659714997501
PTGIS,NID2,0.507641619231,0,0,0,0.507641619231
PTGIS,NNMT,0.594755556479,0,0,0,0.594755556479
PTGIS,NT5E,0.559160403564,0,0,0,0.559160403564
PTGIS,OLFML3,0.526666103758,0,0,0,0.526666103758
PTGIS,OMD,0.513708337004,0,0,0,0.513708337004
PTGIS,PALLD,0.588491209179,0,0,0,0.588491209179
