logFC,AveExpr,t,P.Value,adj.P.Val,B
MYC,0.770315769525236,-0.0130258903165898,2.91652935101579,0.00353951237033017,0.227195227084666,-1.91655714890076
RSPO2,0.769350491540377,0.0107397221135732,2.91287466590339,0.00358120136873344,0.228376278285981,-1.92611102332226
ARL5B,0.768899642782452,-0.00536767581783063,2.91116768587341,0.00360082550071483,0.228376278285981,-1.93056921126822
CTC1,-0.768859623307611,0.00418746245821018,-2.91101616622705,0.00360257214948226,0.228376278285981,-1.93096481490188
RSAD1,-0.768390826933587,0.00183881493328144,-2.90924123386998,0.00362309021623158,0.228731798383575,-1.93559746401331
GTF3C2,0.767704475628323,0.00704687009543017,2.90664260639005,0.00365332186745195,0.229328184865339,-1.94237489586036
TMEM241,-0.767191734567309,-0.00119682199411884,-2.9047012929533,0.00367605601779755,0.229328184865339,-1.94743404690265
EPDR1,0.767161893958936,-0.021087870048783,2.90458831199976,0.00367738305696327,0.229328184865339,-1.94772837632073
BST2,-0.765750853079658,-0.0148800491908732,-2.89924590268827,0.00374063280239622,0.232328128832228,-1.96163294640952
GYG2,0.764880026610029,-0.0259598717182103,2.89594882497184,0.00378015931358508,0.232493110381418,-1.97020140349998
CABYR,-0.764718043792596,-0.0149118182003627,-2.89533553408505,0.00378755339104296,0.232493110381418,-1.97179415055111
MED9,-0.7646568511797,-0.00175054573667148,-2.89510384980876,0.00379035008707556,0.232493110381418,-1.97239575839314
ECI2,-0.764360754322494,-0.0129808927666518,-2.89398278334621,0.00380390917839357,0.232493110381418,-1.9753061190971
PCCB,-0.763225474461293,-0.015673659982408,-2.88968444600483,0.0038563062166018,0.234760292336858,-1.98645443335731
FAM46A,-0.762327661951255,0.00429850409857697,-2.88628519515105,0.00389820670012771,0.236373078998653,-1.99525911232841
GNGT2,-0.761966495031922,-0.00133958404853307,-2.88491776381637,0.00391517850747777,0.23646753339849,-1.9987980856089
TOPORS,0.76044006167388,-0.0140948514899157,2.87913846152603,0.00398765171965348,0.23990025502433,-2.01373665566564
ASPHD2,-0.75947272318547,0.00137027445207504,-2.87547597504266,0.00403420813499219,0.241753074214513,-2.02318808888231
NUP153,0.757490223396659,-0.00327515805527222,2.86796993784182,0.00413116780752603,0.244720177566269,-2.04252061727182
CXorf56,0.75738675217325,-0.00749337045685338,2.86757818049763,0.00413628594293499,0.244720177566269,-2.04352823890489
ITCH,0.756503352330053,-0.0133202699740701,2.86423349813061,0.00418021753822046,0.244720177566269,-2.05212534333371
FRMPD4,0.75633081264203,0.0111942228416529,2.86358023737153,0.00418884721246891,0.244720177566269,-2.05380330048466
ZDHHC20,0.756210184208263,-0.00279095531792732,2.8631235202932,0.00419489011055596,0.244720177566269,-2.05497619073963
KPNA3,0.756141663769956,-0.00253519752882037,2.8628640917869,0.004198326172175,0.244720177566269,-2.05564234300292
USPL1,0.755764352151211,0.000798035048542603,2.86143553423416,0.00421729281633922,0.244720177566269,-2.05930946626493
ZNF141,0.755531270146745,-0.0185444512804896,2.86055305131727,0.00422904814931343,0.244720177566269,-2.06157389523652
NOL6,0.755307432964809,0.00517076629251835,2.8597055706648,0.00424036519320442,0.244720177566269,-2.06374785181359
VMA21,0.754959660943868,-0.00228052872732863,2.8583888543951,0.00425800278963012,0.244720177566269,-2.0671242132644
CAMKV,0.754936230127226,0.0222596457601762,2.85830014186037,0.00425919349522154,0.244720177566269,-2.06735163656742
SHROOM4,0.754550871528728,-0.0127330893933486,2.856841117253,0.00427881999332948,0.244930513125625,-2.07109097690369
N4BP3,-0.753987538054954,-0.0103824481848694,-2.85470825346432,0.00430765843211951,0.245570588572537,-2.07655386701615
SLC35E4,0.753557540208326,-0.00499423365473845,2.85308021806614,0.00432978956635236,0.245570588572537,-2.08072099771457
ZNF347,0.752790511748788,-0.00966282784916303,2.85017613495658,0.00436952309347209,0.245570588572537,-2.08814840676237
NUFIP1,0.752766147172582,-0.00593042385965975,2.85008388707014,0.0043707906236917,0.245570588572537,-2.08838421365743
EIF2S3,0.752514480737369,0.00433998819265085,2.84913104075178,0.00438390270459284,0.245570588572537,-2.09081946226731
KCNT1,0.75247339637145,-0.00583552709057351,2.84897548927041,0.00438604662465779,0.245570588572537,-2.09121693754765
U2AF1L4,-0.751775394424313,0.00888411300300211,-2.84633275073846,0.00442261623250464,0.246106795302012,-2.09796651894669
ADAMTS15,-0.751671634901471,-0.0138595707312918,-2.84593990185001,0.0044280759144002,0.246106795302012,-2.09896932427124
HOXB4,-0.751374380058795,-0.0156639592300478,-2.84481445108333,0.0044437508831665,0.246106795302012,-2.10184143876852
CAMTA2,-0.750867568334649,0.0132783347454155,-2.84289558699228,0.00447059228414157,0.246702720255452,-2.10673569916436
PHF6,0.750332132333525,-0.00935197354865912,2.84086834715812,0.00449910917401831,0.247386501213673,-2.1119027956556
PGRMC1,0.749906176059418,-0.00747144507617006,2.83925561375082,0.00452191285440109,0.247752375354883,-2.11601075185689
EPC2,0.749538608925874,-0.000324454742242116,2.83786395025922,0.00454167476205127,0.24794958193818,-2.11955372355919
DNTTIP1,0.748982034665285,0.0136473540261036,2.83575667785062,0.00457174740901334,0.248384901718677,-2.12491522444697
SH3GL3,0.748792482642207,0.00917591691058472,2.83503900587671,0.00458203032308099,0.248384901718677,-2.12674027708729
WDR33,0.74832476481654,-0.0125003467170474,2.83326815706312,0.00460749298939336,0.248719024064354,-2.13124160104284
RNF6,0.747796144922504,0.00628303417045019,2.83126672401777,0.00463642538293617,0.248719024064354,-2.13632566177749
MSL3,0.747534465397722,-0.00181739170588732,2.83027596666243,0.00465080839960027,0.248719024064354,-2.13884106434668
ABCC8,-0.746589033433363,-0.00504597270899969,-2.82669642151676,0.0047031106313871,0.248719024064354,-2.1479217221845
AKAP11,0.746250236815848,-0.010662297960184,2.82541368745094,0.00472198240439217,0.248719024064354,-2.15117298929529
PSMB6,-0.745759526148301,0.00931937867849684,-2.8235557843398,0.00474943770111977,0.248719024064354,-2.15587948534181
PAX9,-0.745739043956974,-0.00953821242330317,-2.82347823573631,0.00475058681610891,0.248719024064354,-2.15607586648961
KIAA1161,0.745648412425132,-0.00178674288732955,2.82313509136201,0.00475567454932601,0.248719024064354,-2.15694476757665
CCDC120,0.745552141497688,0.000584410430141711,2.8227705954025,0.00476108425920914,0.248719024064354,-2.15786761891438
LPCAT2,0.745540470577966,-0.0130559603671633,2.82272640757555,0.00476174045644526,0.248719024064354,-2.1579794880376
ZNF782,0.745279254044484,-0.020242466440609,2.8217374031737,0.0047764487855274,0.248719024064354,-2.1604828654307
MMGT1,0.745167632865631,-0.00826793499297765,2.82131478889369,0.00478274637239975,0.248719024064354,-2.16155232320826
ZCCHC6,0.744383921835368,-0.00544459761095039,2.81834754310579,0.00482717479571809,0.250181380206457,-2.16905665508679
AGTPBP1,0.743785214456848,0.00647201148140195,2.81608074848571,0.00486136663769174,0.251105136662724,-2.17478418594636
PRKDC,0.743146997734475,0.00149667653808239,2.81366436565058,0.0048980559771439,0.251658895881306,-2.1808846080114
AKT3,0.74243494985497,0.00971723684755703,2.81096844714279,0.00493928514000073,0.251658895881306,-2.18768456780477
RAD51C,-0.742264452425323,-0.00686260433408627,-2.81032291867575,0.00494920378317633,0.251658895881306,-2.18931182763536
CSMD2,0.742025115605755,0.00710771833156754,2.80941675410446,0.00496315753195913,0.251658895881306,-2.19159547312149
SLC9A8,0.741673062913694,0.00461837268814824,2.80808383058125,0.00498374747240333,0.251658895881306,-2.19495326494471
MBTPS2,0.741176059614979,-0.00602520569878725,2.80620210263851,0.00501294640684601,0.251658895881306,-2.19969084727029
PTPN3,0.740797142039415,-0.00816217730767346,2.8047674646959,0.00503531162978085,0.251658895881306,-2.20330066799821
CSE1L,0.740667811912959,-0.00856614876784592,2.804277801723,0.0050429658340002,0.251658895881306,-2.20453233021343
SAT2,-0.740539871989912,-0.00208609995074909,-2.80379340226566,0.00505054810973296,0.251658895881306,-2.20575054137851
POFUT1,0.740447671757893,0.00268923714879161,2.80344431856065,0.00505601868437857,0.251658895881306,-2.20662831788688
TGFBR1,0.740318546731803,-0.0100005808729669,2.80295543212805,0.00506368914574526,0.251658895881306,-2.20785744685544
DNAJC6,0.73982900891876,-0.0117410572655665,2.80110196961741,0.00509286497499242,0.251658895881306,-2.2125153643294
PM20D1,-0.739785548381134,0.0160467149959891,-2.80093742159877,0.00509546249725379,0.251658895881306,-2.2129287393447
SALL4,0.739502337387478,-0.00736502688167112,2.79986514292007,0.00511241862289792,0.251658895881306,-2.21562190670573
RGS13,-0.739359306504047,0.0114417912212961,-2.79932360685638,0.00512100139241591,0.251658895881306,-2.2169816530512
VANGL2,0.739133849456991,-0.0222738296114433,2.79846999315516,0.00513455670496374,0.251658895881306,-2.21912446306396
BBS4,-0.737974960461886,0.000998918342065035,-2.79408226814354,0.0052047464866788,0.253322207974338,-2.23012857149817
ZNF470,0.737942170064806,-0.018443601315651,2.79395811885399,0.00520674503600799,0.253322207974338,-2.23043967806867
KLHL17,-0.737757208857714,-0.000408429345517555,-2.79325782838789,0.00521803127044462,0.253322207974338,-2.23219428192528
SPATA2,0.736646885319841,0.00159749093078714,2.78905397937501,0.00528624844592356,0.254518125885086,-2.24271793708916
CACNG4,0.736195601684662,-0.0236452129985896,2.78734535283547,0.00531420435105248,0.254518125885086,-2.2469906766607
ZNF345,0.736169557865063,-0.00308617413034836,2.78724674708537,0.0053158217691723,0.254518125885086,-2.24723717882949
RNF38,0.736095573880997,-0.00835616485593524,2.78696663278735,0.0053204188756429,0.254518125885086,-2.2479373823262
SNX30,0.735401294919326,-0.00550420229709555,2.7843379900286,0.00536373420717377,0.254518125885086,-2.25450478857194
DPM1,0.735332043961364,0.0018153046561825,2.78407579566693,0.00536807211967369,0.254518125885086,-2.25515951558062
MTBP,0.734830681618392,0.00301461229884321,2.78217756373838,0.00539957230044536,0.254518125885086,-2.2598977621058
GSPT2,0.734781420117203,-0.00734247717532676,2.78199105241436,0.0054026763469177,0.254518125885086,-2.26036314551418
USP27X,0.73468957439119,-0.00324199495758277,2.78164331092148,0.00540846799642959,0.254518125885086,-2.26123074743253
YWHAB,0.734687919697646,0.00176783096765264,2.78163704600717,0.00540857239023129,0.254518125885086,-2.26124637716304
CTPS2,0.733667832547642,0.00942751544716168,2.7777748452951,0.00547327653028911,0.256164095695751,-2.27087510918032
NAGK,-0.733302094077602,-0.00417329802979816,-2.77639010539379,0.00549664495496375,0.256164095695751,-2.27432410278147
FBLN1,0.732988503767449,-0.0171550290107477,2.77520280613297,0.00551675310122933,0.256164095695751,-2.27727995841211
PLA2R1,0.732467356599948,-0.014871833061508,2.77322966593469,0.0055503171631563,0.256164095695751,-2.28218941764082
USP14,-0.732409558134843,0.0138498387294616,-2.77301083240358,0.00555405095569071,0.256164095695751,-2.28273369212446
METTL17,-0.732155932136727,0.00334608616758867,-2.77205056689046,0.00557046205601352,0.256164095695751,-2.28512152045063
CHMP7,-0.731667899813706,0.00616745327142391,-2.77020280438754,0.0056021637854007,0.256164095695751,-2.28971390169276
PAK6,-0.731655743039587,-0.0159398926978733,-2.77015677704404,0.00560295554197804,0.256164095695751,-2.28982825777567
MAP7D2,0.730884338459618,-0.00874641943046229,2.76723612529576,0.00565340315949131,0.256164095695751,-2.29708080430971
FADS6,0.730877407198053,0.0268037362425264,2.76720988251508,0.00565385829524083,0.256164095695751,-2.29714593555988
GPR19,0.730629912461735,-0.000365506296055208,2.76627283086529,0.00567013151619146,0.256164095695751,-2.29947117400925
ALKBH5,-0.730388206264829,0.0014412259302563,-2.76535769548122,0.00568606489650227,0.256164095695751,-2.30174126842823
TXNDC15,-0.730195939003468,0.00636195918427405,-2.76462974321387,0.0056987680665901,0.256164095695751,-2.30354649807164
REG3A,-0.730126946995727,0.0121048708735343,-2.764368529276,0.00570333263113765,0.256164095695751,-2.30419415976215
ACTR2,0.73006004779456,-0.00893733201894003,2.76411523901312,0.00570776188267393,0.256164095695751,-2.30482211681433
PSMC5,-0.73001542883205,0.0179497347676577,-2.76394630502667,0.005710717732087,0.256164095695751,-2.30524090585538
TRPM6,0.728892161133735,-0.00973557292313347,2.75969344750929,0.0057855865841244,0.257664220854223,-2.31577534910498
ESYT3,0.728034531664525,-0.0131346630775739,2.75644633558688,0.00584334450133446,0.257664220854223,-2.3238076122837
CYB5D1,-0.728000242881732,0.000294737249576521,-2.75631651318757,0.00584566448264716,0.257664220854223,-2.32412855265444
PAN3,0.727944443617576,0.00333956634177282,2.75610524892671,0.00584944163968143,0.257664220854223,-2.32465079716253
ERP29,-0.727813818235998,0.00220640055369951,-2.75561068192648,0.00585829252227518,0.257664220854223,-2.32587320850142
PCDHGA9,0.72775022044843,-0.000292861009570389,2.75536989130342,0.00586260613370288,0.257664220854223,-2.32646828645264
PSMD9,-0.727689954480283,0.0060847233182898,-2.7551417154411,0.00586669640149745,0.257664220854223,-2.32703214092626
VCPIP1,0.727515860687365,0.00272308851850553,2.7544825706112,0.00587852664747918,0.257664220854223,-2.32866071772283
TNFSF15,0.727148439144119,-0.00388014550877852,2.75309145834599,0.00590356475596187,0.258024464162994,-2.33209651816782
ATPIF1,-0.726692432414707,0.0176035831372144,-2.75136494947364,0.00593477319246266,0.258651578254459,-2.33635827493765
GRIN3A,-0.726275303862693,-0.00275399552111011,-2.74978563912687,0.00596345098436108,0.258679091341394,-2.34025434199054
FOXK1,0.725578761245271,-0.00207313988737185,2.7471484258329,0.00601161708499344,0.258679091341394,-2.34675520766642
GAL,0.725573966038662,0.00106140657219982,2.74713027047198,0.00601194988604657,0.258679091341394,-2.34679993994086
ULBP2,-0.725482311000907,0.0147059249700499,-2.74678325095303,0.00601831419939549,0.258679091341394,-2.34765489075642
ZBTB5,0.725149613389643,0.00880068997231119,2.74552360862627,0.00604146698725023,0.258679091341394,-2.35075735973425
GPM6B,0.72508268703848,-0.000496880736903098,2.74527021556949,0.00604613414740883,0.258679091341394,-2.35138128885451
PID1,0.724815552917017,-0.000369118720629259,2.74425880630497,0.00606479532153742,0.258679091341394,-2.35387110581734
FOXA2,0.72468669850069,-0.0116865374188433,2.74377094444092,0.00607381523321829,0.258679091341394,-2.35507176220681
HAP1,0.724314671912882,-0.001184334821286,2.74236239679641,0.00609992523796433,0.258679091341394,-2.35853708192038
FAM210B,0.724093673534405,0.00715664169400883,2.74152566427339,0.00611548342654794,0.258679091341394,-2.36059477520245
ZNF525,0.724017052212849,-0.0118196641740193,2.74123556462585,0.00612088587164632,0.258679091341394,-2.36130804189247
CKAP2,0.723522089817381,-0.00087353411107338,2.73936156384443,0.00615588855416514,0.259443643707273,-2.36591382046504
RNF152,-0.723142573137636,-0.00991005209393711,-2.73792465760485,0.00618284914295788,0.259754003503455,-2.36944320741236
SLC13A3,0.722942337119996,0.00806872625396239,2.7371665344485,0.00619711656881979,0.259754003503455,-2.3713045937747
TFDP2,0.722183965369824,0.00293964608260096,2.73429522692,0.0062514220005063,0.261089801265622,-2.37834971526223
AASDHPPT,0.721908404951698,-0.00327216774450434,2.73325191445097,0.0062712601787672,0.261089801265622,-2.38090778477968
SNX12,0.72178666119797,-0.00357122156339218,2.73279097460643,0.00628004280470729,0.261089801265622,-2.38203763973471
NAIP,-0.721178244150794,-0.00924238117431489,-2.73048741774579,0.00632410030884746,0.26150798661186,-2.38768125860237
TRIM16L,-0.721176951799099,0.00286604650099032,-2.73048252471127,0.00632419418766704,0.26150798661186,-2.38769324126893
RPL7,0.720579906600971,-0.00852559417654257,2.72822202335181,0.00636769903212799,0.262599115193214,-2.39322673942877
SMARCC1,0.720185519915655,-0.00349326971546426,2.72672881707345,0.00639658429106897,0.263083108872089,-2.39687945669005
FAM217B,0.7199293392525,-0.00778473214802397,2.72575887922094,0.00641541031972053,0.263151897633242,-2.39925107072116
BRPF3,0.718868538985166,0.00218975267118814,2.72174253262952,0.00649389741604358,0.265661014025399,-2.40906253762615
ZNF660,0.717935424296559,0.00125771127428337,2.71820962251026,0.00656365014190455,0.267800417092973,-2.41768106523639
NKAP,0.716855631069718,0.00473431225209866,2.71412136576711,0.00664520792481561,0.269074918893623,-2.4276403876861
RNF34,-0.716827731503843,-0.00745922903584264,-2.71401573388734,0.00664732722736347,0.269074918893623,-2.42789751678335
RPRD1B,0.716472928551281,-0.000612767410440742,2.7126723974714,0.00667433176738806,0.269074918893623,-2.43116659310649
ZNF529,0.715995949831794,-0.0043580633651353,2.71086648554511,0.00671079067988775,0.269074918893623,-2.43555881965533
DKC1,0.715564544864326,0.00813659259208662,2.70923312257947,0.00674392014033644,0.269074918893623,-2.43952886420954
