internal_id	string_external_id	abundance
1851342	9606.ENSP00000331418	2.2
1850947	9606.ENSP00000327650	12.9
1842933	9606.ENSP00000222673	87.8
1850948	9606.ENSP00000327652	0.012
1852826	9606.ENSP00000344504	130
1844769	9606.ENSP00000260257	0.019
1855660	9606.ENSP00000361400	4.58
1843728	9606.ENSP00000244601	1631
1843589	9606.ENSP00000241125	0.006
1858459	9606.ENSP00000380313	16.9
1852895	9606.ENSP00000345102	0.298
1860374	9606.ENSP00000402914	160
1849807	9606.ENSP00000315664	0.684
1852327	9606.ENSP00000340465	2.99
1852328	9606.ENSP00000340466	332
1852896	9606.ENSP00000345107	14.9
1861608	9606.ENSP00000423822	5.66
1858461	9606.ENSP00000380318	88.8
1842659	9606.ENSP00000217372	1.84
1861744	9606.ENSP00000428343	0.049
1853331	9606.ENSP00000348673	0.214
1862097	9606.ENSP00000438468	0.029
1846887	9606.ENSP00000284142	0.192
1863597	9606.ENSP00000461324	32.0
1861607	9606.ENSP00000423820	0.372
1861205	9606.ENSP00000416097	15.4
1846135	9606.ENSP00000270176	24.9
1847543	9606.ENSP00000295148	1.41
1847971	9606.ENSP00000298546	0.579
1852479	9606.ENSP00000341597	22.3
1849701	9606.ENSP00000314396	0.651
1861948	9606.ENSP00000433757	0.456
1861048	9606.ENSP00000413972	0.55
1853603	9606.ENSP00000350540	0.223
1844420	9606.ENSP00000256324	29.1
1853605	9606.ENSP00000350547	0.291
1844438	9606.ENSP00000256452	0.001
1848771	9606.ENSP00000305777	2.71
1857600	9606.ENSP00000372576	0.063
1858097	9606.ENSP00000377055	25.7
1853606	9606.ENSP00000350549	1.06
1852922	9606.ENSP00000345339	1.03
1858096	9606.ENSP00000377051	0.223
1855600	9606.ENSP00000361083	121
1861595	9606.ENSP00000423563	321
1851564	9606.ENSP00000333253	30.3
1855602	9606.ENSP00000361087	45.0
1855843	9606.ENSP00000362268	14.9
1855601	9606.ENSP00000361084	12.9
1858785	9606.ENSP00000382895	0.071
1844747	9606.ENSP00000260010	0.275
1855842	9606.ENSP00000362261	54.2
1851156	9606.ENSP00000329499	0.14
1864125	9606.ENSP00000469315	0.232
1851390	9606.ENSP00000331766	0.18
1856013	9606.ENSP00000363023	15.7
1861635	9606.ENSP00000424711	0
1856012	9606.ENSP00000363021	135
1846479	9606.ENSP00000276201	11.6
1845958	9606.ENSP00000267594	0
1852921	9606.ENSP00000345333	0.312
1857533	9606.ENSP00000371905	2.63
1861486	9606.ENSP00000420477	0.182
1855518	9606.ENSP00000360676	8.27
1855690	9606.ENSP00000361558	24.2
1845634	9606.ENSP00000264867	0.062
1851031	9606.ENSP00000328359	157
1855687	9606.ENSP00000361554	1.81
1843227	9606.ENSP00000229903	0.795
1855688	9606.ENSP00000361556	0.187
1849626	9606.ENSP00000313443	0.34
1848062	9606.ENSP00000299427	57.1
1862245	9606.ENSP00000443194	13.9
1848105	9606.ENSP00000299824	2.17
1848104	9606.ENSP00000299821	5.5
1860189	9606.ENSP00000399947	0.374
1847508	9606.ENSP00000294811	0.411
1860670	9606.ENSP00000407546	0.065
1847444	9606.ENSP00000293842	418
1847445	9606.ENSP00000293845	0.443
1855831	9606.ENSP00000362195	0.07
1851458	9606.ENSP00000332296	0.408
1847510	9606.ENSP00000294818	0.04
1856325	9606.ENSP00000364694	36.7
1856326	9606.ENSP00000364697	19.0
1861478	9606.ENSP00000420381	219
1856324	9606.ENSP00000364691	3.02
1861479	9606.ENSP00000420384	4.23
1860580	9606.ENSP00000406144	1.56
1852445	9606.ENSP00000341333	0.066
1855905	9606.ENSP00000362549	1.1
1853015	9606.ENSP00000346103	35.4
1853054	9606.ENSP00000346450	0.284
1858904	9606.ENSP00000384160	7.82
1843887	9606.ENSP00000247977	1.57
1843886	9606.ENSP00000247970	127
1843574	9606.ENSP00000240651	2.08
1843575	9606.ENSP00000240652	0.672
1858388	9606.ENSP00000379669	0.023
1858906	9606.ENSP00000384169	13.4
1862207	9606.ENSP00000442112	0.207
1857553	9606.ENSP00000372105	0.14
1848720	9606.ENSP00000305302	0.774
1847053	9606.ENSP00000287143	2.97
1854185	9606.ENSP00000354671	2.6
1853225	9606.ENSP00000347858	3.95
1860323	9606.ENSP00000402084	2.88
1861806	9606.ENSP00000429808	0.076
1843297	9606.ENSP00000231572	112
1854907	9606.ENSP00000357881	0.174
1850981	9606.ENSP00000328017	0.778
1850980	9606.ENSP00000328016	0.437
1847552	9606.ENSP00000295225	0.271
1854985	9606.ENSP00000358233	3.44
1848099	9606.ENSP00000299752	0.534
1855270	9606.ENSP00000359521	0.254
1855269	9606.ENSP00000359520	0.032
1855273	9606.ENSP00000359526	0.722
1855272	9606.ENSP00000359525	48.6
1855271	9606.ENSP00000359524	0.151
1850382	9606.ENSP00000321735	0.058
1857451	9606.ENSP00000371327	0.044
1848100	9606.ENSP00000299759	0.934
1858808	9606.ENSP00000383178	3.7
1850380	9606.ENSP00000321731	0.034
1842232	9606.ENSP00000057513	0.466
1847170	9606.ENSP00000289388	0.019
1854908	9606.ENSP00000357882	0.401
1844025	9606.ENSP00000250863	0.194
1858573	9606.ENSP00000381198	6.26
1859362	9606.ENSP00000388648	9.91
1852380	9606.ENSP00000340887	0.287
1858944	9606.ENSP00000384434	0.45
1858933	9606.ENSP00000384345	0.222
1859341	9606.ENSP00000388311	0.493
1858932	9606.ENSP00000384340	0.087
1852861	9606.ENSP00000344818	920
1855782	9606.ENSP00000362010	217
1859313	9606.ENSP00000387928	0.275
1859852	9606.ENSP00000395244	0.027
1855783	9606.ENSP00000362013	2.71
1850072	9606.ENSP00000318697	866
1848450	9606.ENSP00000302790	3.09
1842772	9606.ENSP00000219833	0.081
1848330	9606.ENSP00000301738	4.86
1842773	9606.ENSP00000219837	7.87
1859853	9606.ENSP00000395249	5.8
1846312	9606.ENSP00000273317	6.83
1849942	9606.ENSP00000317257	240
1861999	9606.ENSP00000435342	0.137
1844938	9606.ENSP00000261560	0.296
1851002	9606.ENSP00000328173	344
1862170	9606.ENSP00000441032	1.84
1851003	9606.ENSP00000328178	66.9
1862099	9606.ENSP00000438526	0.174
1852756	9606.ENSP00000343925	0.149
1856561	9606.ENSP00000366028	0.083
1851493	9606.ENSP00000332613	20.4
1845978	9606.ENSP00000267953	0.196
1852266	9606.ENSP00000339867	0.273
1851462	9606.ENSP00000332340	1.8
1851494	9606.ENSP00000332615	0.029
1863734	9606.ENSP00000462786	0.016
1848966	9606.ENSP00000307519	0.448
1863137	9606.ENSP00000457654	0.728
1850682	9606.ENSP00000324810	19.2
1860087	9606.ENSP00000398526	0.515
1855368	9606.ENSP00000359935	1.7
1852604	9606.ENSP00000342535	2.3
1845767	9606.ENSP00000265537	11.4
1856051	9606.ENSP00000363257	1.02
1842430	9606.ENSP00000205557	0.289
1842398	9606.ENSP00000201586	2.02
1844951	9606.ENSP00000261622	9.35
1853152	9606.ENSP00000347277	12.7
1853151	9606.ENSP00000347271	395
1843495	9606.ENSP00000238667	0.536
1855981	9606.ENSP00000362850	8.93
1845424	9606.ENSP00000263849	2.42
1849388	9606.ENSP00000311183	0.274
1859058	9606.ENSP00000385695	0.129
1854574	9606.ENSP00000356329	0.082
1861077	9606.ENSP00000414330	0.333
1848508	9606.ENSP00000303222	110
1846094	9606.ENSP00000269439	0.009
1849891	9606.ENSP00000316664	8.73
1854565	9606.ENSP00000356278	1.44
1843325	9606.ENSP00000232888	20.2
1850151	9606.ENSP00000319482	0.93
1853609	9606.ENSP00000350576	0.201
1854564	9606.ENSP00000356272	4.21
1860997	9606.ENSP00000412957	0.361
1850152	9606.ENSP00000319486	0.092
1848616	9606.ENSP00000304235	0.216
1848615	9606.ENSP00000304234	0.037
1857849	9606.ENSP00000374357	1.0
1848617	9606.ENSP00000304236	232
1857857	9606.ENSP00000374423	1.76
1861358	9606.ENSP00000418447	74.6
1857847	9606.ENSP00000374353	0.291
1843230	9606.ENSP00000229971	0.112
1843357	9606.ENSP00000233616	45.2
1847607	9606.ENSP00000295702	18.4
1857850	9606.ENSP00000374359	0.287
1858408	9606.ENSP00000379847	4.86
1849415	9606.ENSP00000311399	7.08
1855098	9606.ENSP00000358784	0.407
1856946	9606.ENSP00000368169	2.08
1844859	9606.ENSP00000261191	8.93
1844861	9606.ENSP00000261196	0.182
1861434	9606.ENSP00000419704	4.76
1854919	9606.ENSP00000357909	0.436
1844860	9606.ENSP00000261195	1.17
1847884	9606.ENSP00000297562	0.762
1858732	9606.ENSP00000382423	0.569
1842204	9606.ENSP00000037502	2.04
1848734	9606.ENSP00000305464	0.117
1859029	9606.ENSP00000385347	0.943
1854914	9606.ENSP00000357901	2.15
1854913	9606.ENSP00000357900	0.909
1855796	9606.ENSP00000362068	4.29
1842392	9606.ENSP00000200457	13.6
1842391	9606.ENSP00000200453	0.516
1862889	9606.ENSP00000454454	2.76
1851601	9606.ENSP00000333595	0.805
1852570	9606.ENSP00000342222	2.12
1857825	9606.ENSP00000374125	0.02
1855370	9606.ENSP00000359940	0.576
1859738	9606.ENSP00000393719	0.083
1854330	9606.ENSP00000355228	440
1844590	9606.ENSP00000258349	1.1
1854510	9606.ENSP00000356056	22.5
1854511	9606.ENSP00000356057	0.381
1854000	9606.ENSP00000353575	24.4
1859426	9606.ENSP00000389443	0.025
1859563	9606.ENSP00000391447	2.14
1852316	9606.ENSP00000340347	6.99
1860031	9606.ENSP00000397879	1.88
1842590	9606.ENSP00000216373	0.672
1854392	9606.ENSP00000355500	15.2
1853817	9606.ENSP00000352222	20.3
1854436	9606.ENSP00000355675	0.28
1846082	9606.ENSP00000269299	0.95
1849441	9606.ENSP00000311579	0.149
1845589	9606.ENSP00000264664	0.082
1845588	9606.ENSP00000264663	90.0
1847224	9606.ENSP00000290349	180
1845587	9606.ENSP00000264661	0.004
1855471	9606.ENSP00000360441	1.16
1842919	9606.ENSP00000222462	0.908
1847141	9606.ENSP00000288861	0.315
1845591	9606.ENSP00000264669	0.319
1845590	9606.ENSP00000264668	3.1
1857413	9606.ENSP00000371073	0.358
1855647	9606.ENSP00000361311	0.01
1855646	9606.ENSP00000361310	0.334
1857942	9606.ENSP00000375598	0.298
1857943	9606.ENSP00000375599	0.2
1847402	9606.ENSP00000293288	178
1850416	9606.ENSP00000322142	4.19
1850126	9606.ENSP00000319222	0.085
1857941	9606.ENSP00000375593	0.46
1845202	9606.ENSP00000262719	0.476
1863871	9606.ENSP00000464272	0.035
1842685	9606.ENSP00000218006	0.029
1862290	9606.ENSP00000445340	0.18
1842686	9606.ENSP00000218008	0.066
1845198	9606.ENSP00000262710	69.3
1845199	9606.ENSP00000262713	1.66
1848447	9606.ENSP00000302768	29.1
1845200	9606.ENSP00000262715	1.27
1845201	9606.ENSP00000262717	0.066
1845059	9606.ENSP00000262094	79.9
1843404	9606.ENSP00000234488	0.67
1842609	9606.ENSP00000216513	1.27
1842722	9606.ENSP00000219139	1.63
1861238	9606.ENSP00000416662	0.333
1842421	9606.ENSP00000204679	15.3
1843066	9606.ENSP00000225972	132
1845453	9606.ENSP00000264001	3.58
1858204	9606.ENSP00000377995	51.4
1845454	9606.ENSP00000264005	79.7
1851000	9606.ENSP00000328150	0.018
1858285	9606.ENSP00000378710	0.037
1845455	9606.ENSP00000264009	0.093
1858286	9606.ENSP00000378712	0.113
1848582	9606.ENSP00000303915	0.296
1857338	9606.ENSP00000370526	1.01
1857337	9606.ENSP00000370522	0.032
1842445	9606.ENSP00000207157	0.308
1857336	9606.ENSP00000370521	0.757
1856163	9606.ENSP00000363812	20.7
1852312	9606.ENSP00000340305	74.4
1842149	9606.ENSP00000007516	85.6
1857176	9606.ENSP00000369564	0.058
1857177	9606.ENSP00000369566	0.444
1856361	9606.ENSP00000364847	9.36
1862150	9606.ENSP00000440403	0.422
1862288	9606.ENSP00000445162	3.93
1848932	9606.ENSP00000307214	1.53
1864303	9606.ENSP00000470082	0.56
1854463	9606.ENSP00000355827	4.51
1864593	9606.ENSP00000471505	27.1
1852667	9606.ENSP00000343172	16.9
1852666	9606.ENSP00000343171	0.011
1853126	9606.ENSP00000347055	28.4
1848174	9606.ENSP00000300399	0.03
1849414	9606.ENSP00000311398	0.002
1862273	9606.ENSP00000444565	4.96
1843777	9606.ENSP00000245816	91.8
1842904	9606.ENSP00000222286	41.3
1848131	9606.ENSP00000300079	0.997
1842903	9606.ENSP00000222284	1.13
1858108	9606.ENSP00000377192	289
1852780	9606.ENSP00000344192	0.235
1852781	9606.ENSP00000344193	504
1847277	9606.ENSP00000291281	14.8
1854076	9606.ENSP00000354107	1.43
1857979	9606.ENSP00000375909	0.437
1851912	9606.ENSP00000336721	51.6
1849922	9606.ENSP00000316955	0.001
1851913	9606.ENSP00000336724	15.2
1855732	9606.ENSP00000361765	12.1
1844094	9606.ENSP00000252011	1.48
1857325	9606.ENSP00000370421	0.665
1857324	9606.ENSP00000370420	1.85
1857978	9606.ENSP00000375907	0.563
1854077	9606.ENSP00000354109	0.05
1857219	9606.ENSP00000369784	43.4
1852982	9606.ENSP00000345826	0.761
1852354	9606.ENSP00000340677	0.134
1852981	9606.ENSP00000345824	0.061
1849323	9606.ENSP00000310623	28.2
1849322	9606.ENSP00000310622	0.082
1849321	9606.ENSP00000310621	1.35
1852353	9606.ENSP00000340672	12.2
1860338	9606.ENSP00000402343	0.033
1860641	9606.ENSP00000407048	0
1853731	9606.ENSP00000351552	36.9
1846719	9606.ENSP00000281317	8.46
1850553	9606.ENSP00000323549	0.059
1850863	9606.ENSP00000326718	0.186
1859470	9606.ENSP00000389998	0.092
1853257	9606.ENSP00000348086	0.164
1850812	9606.ENSP00000326249	0.466
1858602	9606.ENSP00000381436	0.275
1850810	9606.ENSP00000326244	0.655
1853258	9606.ENSP00000348089	0.958
1850809	9606.ENSP00000326240	0.425
1850199	9606.ENSP00000320017	0.743
1850887	9606.ENSP00000327048	0.063
1852881	9606.ENSP00000344996	1.16
1842231	9606.ENSP00000056233	0.557
1847134	9606.ENSP00000288680	0.615
1843757	9606.ENSP00000245414	0.716
1859240	9606.ENSP00000387100	2.58
1842640	9606.ENSP00000217131	46.0
1845902	9606.ENSP00000266743	0.699
1842641	9606.ENSP00000217133	508
1859600	9606.ENSP00000391826	420
1842924	9606.ENSP00000222547	21.2
1859162	9606.ENSP00000386400	0.002
1861915	9606.ENSP00000432614	4.16
1857560	9606.ENSP00000372155	444
1847806	9606.ENSP00000296882	0.004
1858157	9606.ENSP00000377617	54.8
1848893	9606.ENSP00000306894	0.17
1849125	9606.ENSP00000308921	0.309
1853700	9606.ENSP00000351333	1.22
1863698	9606.ENSP00000462337	4.64
1853775	9606.ENSP00000351883	0.175
1864239	9606.ENSP00000469811	0.737
1853777	9606.ENSP00000351885	156
1863697	9606.ENSP00000462333	1.3
1849127	9606.ENSP00000308926	0.612
1855495	9606.ENSP00000360549	0.679
1847085	9606.ENSP00000287727	0.62
1855494	9606.ENSP00000360541	43.2
1855493	9606.ENSP00000360540	3.51
1845933	9606.ENSP00000267291	0.14
1851297	9606.ENSP00000330918	28.1
1853315	9606.ENSP00000348565	46.0
1845876	9606.ENSP00000266529	7.08
1862009	9606.ENSP00000435591	2.02
1859267	9606.ENSP00000387356	4.2
1853804	9606.ENSP00000352157	12.7
1848387	9606.ENSP00000302232	0.967
1856752	9606.ENSP00000367001	1.06
1854811	9606.ENSP00000357480	0.836
1855901	9606.ENSP00000362525	1.08
1855900	9606.ENSP00000362524	4.77
1854812	9606.ENSP00000357484	13.1
1861767	9606.ENSP00000428966	0.084
1842841	9606.ENSP00000221485	0.536
1842842	9606.ENSP00000221486	20.9
1858007	9606.ENSP00000376246	0.747
1842840	9606.ENSP00000221480	0.279
1856594	9606.ENSP00000366233	1.09
1856595	9606.ENSP00000366234	0.021
1856596	9606.ENSP00000366237	26.5
1847786	9606.ENSP00000296777	2.1
1857730	9606.ENSP00000373193	0.124
1848675	9606.ENSP00000304822	6.91
1857729	9606.ENSP00000373191	0.519
1857733	9606.ENSP00000373196	0.245
1857731	9606.ENSP00000373194	0
1857732	9606.ENSP00000373195	0.022
1851956	9606.ENSP00000337053	9.49
1853088	9606.ENSP00000346733	0.442
1862766	9606.ENSP00000451542	0.028
1850761	9606.ENSP00000325677	19.0
1851957	9606.ENSP00000337056	2.46
1860425	9606.ENSP00000403636	1.75
1853620	9606.ENSP00000350686	5.07
1853651	9606.ENSP00000350937	56.2
1849727	9606.ENSP00000314709	1.41
1853650	9606.ENSP00000350934	9.5
1851623	9606.ENSP00000333751	1.74
1850272	9606.ENSP00000320658	15.5
1847980	9606.ENSP00000298681	0.004
1863663	9606.ENSP00000461862	0.047
1843129	9606.ENSP00000227880	0.394
1845082	9606.ENSP00000262178	0.124
1849868	9606.ENSP00000316416	153
1861563	9606.ENSP00000422431	0.057
1849356	9606.ENSP00000310842	21.4
1860696	9606.ENSP00000407952	46.6
1848655	9606.ENSP00000304604	1.51
1847721	9606.ENSP00000296411	36.1
1861963	9606.ENSP00000434236	1.11
1844623	9606.ENSP00000258648	5.39
1847722	9606.ENSP00000296412	129
1844622	9606.ENSP00000258646	0.569
1858476	9606.ENSP00000380450	0.284
1858477	9606.ENSP00000380453	3.26
1858432	9606.ENSP00000380109	0.323
1843257	9606.ENSP00000230565	0.319
1848050	9606.ENSP00000299335	3.97
1854940	9606.ENSP00000358045	155
1848321	9606.ENSP00000301671	4.41
1854939	9606.ENSP00000358042	4.11
1853930	9606.ENSP00000353013	1.24
1853071	9606.ENSP00000346599	0.752
1845945	9606.ENSP00000267436	11.0
1851159	9606.ENSP00000329539	0.385
1843258	9606.ENSP00000230568	0.143
1845944	9606.ENSP00000267430	0.251
1855267	9606.ENSP00000359512	3.29
1857366	9606.ENSP00000370741	41.4
1858666	9606.ENSP00000381856	15.5
1858667	9606.ENSP00000381857	0.097
1842515	9606.ENSP00000215862	5.38
1856937	9606.ENSP00000368119	3.64
1844409	9606.ENSP00000256151	3.12
1848018	9606.ENSP00000299134	0.005
1846147	9606.ENSP00000270328	0.287
1848049	9606.ENSP00000299333	0.607
1858582	9606.ENSP00000381250	229
1843652	9606.ENSP00000243056	0.104
1858374	9606.ENSP00000379500	3.24
1843845	9606.ENSP00000246949	11.2
1844258	9606.ENSP00000253856	0.7
1860067	9606.ENSP00000398350	12.8
1861892	9606.ENSP00000431876	0.116
1852184	9606.ENSP00000339182	0.02
1848721	9606.ENSP00000305334	0.198
1861891	9606.ENSP00000431872	496
1852185	9606.ENSP00000339186	15.1
1852544	9606.ENSP00000342033	0.736
1861890	9606.ENSP00000431871	0.146
1846492	9606.ENSP00000276416	4.33
1858859	9606.ENSP00000383594	0.68
1858804	9606.ENSP00000383145	0.073
1861852	9606.ENSP00000430955	0.409
1862581	9606.ENSP00000449253	0.114
1846490	9606.ENSP00000276410	0.302
1855061	9606.ENSP00000358590	0.876
1863088	9606.ENSP00000457008	0.005
1855062	9606.ENSP00000358595	1.23
1849011	9606.ENSP00000307859	3.21
1851867	9606.ENSP00000335578	0.117
1855063	9606.ENSP00000358596	1.22
1855064	9606.ENSP00000358599	0.012
1851866	9606.ENSP00000335575	0.271
1849006	9606.ENSP00000307850	37.3
1860898	9606.ENSP00000411098	0.101
1849007	9606.ENSP00000307852	1.09
1849008	9606.ENSP00000307853	1.14
1849660	9606.ENSP00000313875	26.2
1862534	9606.ENSP00000448789	0.304
1855572	9606.ENSP00000360968	0.726
1851949	9606.ENSP00000336987	0.227
1855569	9606.ENSP00000360961	0.349
1861779	9606.ENSP00000429214	0.108
1861630	9606.ENSP00000424474	1.46
1855570	9606.ENSP00000360966	0.409
1842418	9606.ENSP00000204566	8.48
1861725	9606.ENSP00000427926	0.325
1854242	9606.ENSP00000354877	0.496
1851441	9606.ENSP00000332171	0.422
1846419	9606.ENSP00000274867	0.615
1852201	9606.ENSP00000339328	4.67
1851629	9606.ENSP00000333800	0.014
1862847	9606.ENSP00000453940	0.038
1852200	9606.ENSP00000339324	0.932
1863068	9606.ENSP00000456711	46.9
1851113	9606.ENSP00000329140	0.564
1851114	9606.ENSP00000329141	0.093
1842465	9606.ENSP00000211287	7.26
1857957	9606.ENSP00000375748	0.212
1850470	9606.ENSP00000322628	0.173
1851096	9606.ENSP00000328973	23.3
1851374	9606.ENSP00000331664	0.076
1843420	9606.ENSP00000235329	5.49
1857469	9606.ENSP00000371451	6.24
1861516	9606.ENSP00000421180	0.052
1842998	9606.ENSP00000224600	3.09
1847108	9606.ENSP00000288078	2.53
1862228	9606.ENSP00000442633	0.074
1848433	9606.ENSP00000302630	0.481
1853196	9606.ENSP00000347649	3.38
1853195	9606.ENSP00000347648	9.53
1848399	9606.ENSP00000302327	0.557
1858367	9606.ENSP00000379434	0.309
1848434	9606.ENSP00000302639	0.217
1853194	9606.ENSP00000347646	0.35
1843302	9606.ENSP00000231749	0.402
1846115	9606.ENSP00000269856	0.14
1858881	9606.ENSP00000383909	1.18
1851786	9606.ENSP00000334974	0.318
1852616	9606.ENSP00000342697	0.076
1858880	9606.ENSP00000383901	0.097
1850700	9606.ENSP00000324958	0.032
1852797	9606.ENSP00000344299	0.724
1854595	9606.ENSP00000356425	83.1
1859324	9606.ENSP00000388107	6886
1854596	9606.ENSP00000356429	0.353
1848389	9606.ENSP00000302239	9.52
1850837	9606.ENSP00000326491	0.032
1852716	9606.ENSP00000343610	14.0
1849533	9606.ENSP00000312411	0.32
1849499	9606.ENSP00000312141	0.113
1853512	9606.ENSP00000349902	2.23
1849534	9606.ENSP00000312415	0.274
1848452	9606.ENSP00000302805	0.371
1861752	9606.ENSP00000428603	0.072
1858024	9606.ENSP00000376390	33.0
1859899	9606.ENSP00000395902	0.488
1852689	9606.ENSP00000343348	1.49
1859981	9606.ENSP00000396995	2.02
1859545	9606.ENSP00000391218	0.235
1850776	9606.ENSP00000325827	30.9
1851079	9606.ENSP00000328813	0
1846136	9606.ENSP00000270202	23.9
1850775	9606.ENSP00000325822	1.05
1843982	9606.ENSP00000249910	1.81
1864507	9606.ENSP00000471000	0.621
1851080	9606.ENSP00000328818	0.599
1859155	9606.ENSP00000386376	0.004
1852644	9606.ENSP00000342962	2.33
1850734	9606.ENSP00000325414	0.266
1856744	9606.ENSP00000366974	1659
1856173	9606.ENSP00000363869	6.6
1854475	9606.ENSP00000355896	0.926
1843678	9606.ENSP00000243662	5.58
1846338	9606.ENSP00000273853	2.72
1855169	9606.ENSP00000359085	0.517
1850413	9606.ENSP00000322088	0.033
1862499	9606.ENSP00000448323	3.67
1858578	9606.ENSP00000381220	21.1
1846374	9606.ENSP00000274311	11.4
1845717	9606.ENSP00000265276	1.04
1843875	9606.ENSP00000247712	0.85
1845716	9606.ENSP00000265272	0.643
1845715	9606.ENSP00000265271	8.3
1852597	9606.ENSP00000342481	1.23
1850302	9606.ENSP00000320965	1.4
1856448	9606.ENSP00000365338	0.015
1845240	9606.ENSP00000262903	0.296
1856260	9606.ENSP00000364370	0.054
1845241	9606.ENSP00000262904	0.647
1851276	9606.ENSP00000330671	0.057
1855558	9606.ENSP00000360891	2.65
1862016	9606.ENSP00000435877	0.07
1856884	9606.ENSP00000367787	14.0
1862193	9606.ENSP00000441858	1.22
1862719	9606.ENSP00000450710	7.35
1858270	9606.ENSP00000378529	4.22
1856155	9606.ENSP00000363768	131
1846106	9606.ENSP00000269601	19.3
1851447	9606.ENSP00000332215	1.39
1845518	9606.ENSP00000264276	0.437
1851419	9606.ENSP00000331983	3.68
1845402	9606.ENSP00000263726	0.638
1845272	9606.ENSP00000263056	0.582
1852722	9606.ENSP00000343636	0.419
1861681	9606.ENSP00000426296	0.758
1848980	9606.ENSP00000307666	7.64
1852584	9606.ENSP00000342344	2.75
1856317	9606.ENSP00000364665	1.39
1847202	9606.ENSP00000290039	0.159
1856706	9606.ENSP00000366787	0.116
1855464	9606.ENSP00000360379	0.027
1856432	9606.ENSP00000365256	1.57
1857777	9606.ENSP00000373600	0.354
1856431	9606.ENSP00000365255	0.619
1855462	9606.ENSP00000360372	0.554
1856430	9606.ENSP00000365253	0.245
